date	groupes	genre	renouveau	sorts	origine	total
2008-07-09	UMP	F	anciens	Retiré	hemicycle	1
2008-07-09	UMP	H	anciens	Adopté	hemicycle	1
2008-07-09	UMP	H	anciens	Retiré	hemicycle	1
2008-07-10	GDR	H	anciens	Non soutenu	hemicycle	1
2008-07-10	GDR	H	anciens	Rejeté	hemicycle	6
2008-07-10	UMP	F	anciens	Adopté	hemicycle	11
2008-07-10	UMP	F	anciens	Rejeté	hemicycle	1
2008-07-10	UMP	F	anciens	Retiré	hemicycle	1
2008-07-10	UMP	F	anciens	Tombe	hemicycle	1
2008-07-10	UMP	H	anciens	Adopté	hemicycle	10
2008-07-10	UMP	H	anciens	Retiré	hemicycle	1
2008-07-11	GDR	H	anciens	Rejeté	hemicycle	3
2008-07-11	NC	H	anciens	Adopté	hemicycle	1
2008-07-11	NC	H	anciens	Non soutenu	hemicycle	1
2008-07-11	SRC	F	anciens	Rejeté	hemicycle	21
2008-07-11	SRC	F	anciens	Retiré	hemicycle	1
2008-07-11	SRC	F	anciens	Tombe	hemicycle	1
2008-07-11	SRC	H	anciens	Rejeté	hemicycle	8
2008-07-11	UMP	H	anciens	Adopté	hemicycle	3
2008-07-11	UMP	H	anciens	Non soutenu	hemicycle	1
2008-07-11	UMP	H	anciens	Retiré	hemicycle	5
2008-07-12	SRC	F	anciens	Rejeté	hemicycle	9
2008-07-12	SRC	F	anciens	Retiré	hemicycle	4
2008-07-12	UMP	H	anciens	Adopté	hemicycle	2
2008-07-12	UMP	H	anciens	Retiré	hemicycle	2
2008-07-15	GDR	F	anciens	Adopté	hemicycle	1
2008-07-15	GDR	F	anciens	Rejeté	hemicycle	30
2008-07-15	GDR	F	anciens	Retiré	hemicycle	1
2008-07-15	GDR	F	anciens	Tombe	hemicycle	2
2008-07-15	NC	H	anciens	Rejeté	hemicycle	4
2008-07-15	NC	H	anciens	Retiré	hemicycle	2
2008-07-15	SRC	F	anciens	Retiré	hemicycle	2
2008-07-15	SRC	H	anciens	Rejeté	hemicycle	243
2008-07-15	UMP	F	anciens	Adopté	hemicycle	1
2008-07-15	UMP	H	anciens	Adopté	hemicycle	3
2008-07-15	UMP	H	anciens	Rejeté	hemicycle	4
2008-07-15	UMP	H	anciens	Retiré	hemicycle	1
2008-07-15	UMP	H	anciens	Tombe	hemicycle	1
2008-07-16	GDR	F	anciens	Non soutenu	hemicycle	1
2008-07-16	GDR	F	anciens	Rejeté	hemicycle	2
2008-07-16	GDR	H	anciens	Adopté	hemicycle	1
2008-07-16	GDR	H	anciens	Non soutenu	hemicycle	2
2008-07-16	GDR	H	anciens	Rejeté	hemicycle	26
2008-07-16	GDR	H	anciens	Tombe	hemicycle	1
2008-07-16	SRC	F	anciens	Rejeté	hemicycle	56
2008-07-16	SRC	F	anciens	Retiré	hemicycle	25
2008-07-16	SRC	H	anciens	Adopté	hemicycle	66
2008-07-16	SRC	H	anciens	Rejeté	hemicycle	562
2008-07-16	SRC	H	anciens	Retiré	hemicycle	45
2008-07-16	UMP	F	anciens	Adopté	hemicycle	3
2008-07-16	UMP	H	anciens	Adopté	hemicycle	4
2008-07-16	UMP	H	anciens	Rejeté	hemicycle	1
2008-07-16	UMP	H	anciens	Retiré	hemicycle	1
2008-07-16	UMP	H	anciens	Tombe	hemicycle	1
2008-07-17	UMP	F	anciens	Adopté	hemicycle	1
2008-07-18	SRC	H	anciens	Rejeté	hemicycle	1
2008-08-28	SRC	H	anciens	Adopté	hemicycle	1
2008-08-28	SRC	H	anciens	Rejeté	hemicycle	2
2008-08-28	UMP	H	anciens	Adopté	hemicycle	1
2008-09-16	UMP	F	anciens	Indéfini	hemicycle	2
2008-09-16	UMP	F	anciens	Non soutenu	hemicycle	1
2008-09-17	UMP	H	anciens	Tombe	hemicycle	1
2008-09-18	UMP	F	anciens	Retiré	hemicycle	1
2008-09-18	UMP	H	anciens	Adopté	hemicycle	15
2008-09-18	UMP	H	anciens	Rejeté	hemicycle	2
2008-09-18	UMP	H	anciens	Tombe	hemicycle	2
2008-09-19	UMP	F	anciens	Adopté	hemicycle	1
2008-09-19	UMP	F	anciens	Retiré	hemicycle	1
2008-09-19	UMP	H	anciens	Adopté	hemicycle	64
2008-09-19	UMP	H	anciens	Rejeté	hemicycle	1
2008-09-19	UMP	H	anciens	Retiré	hemicycle	3
2008-09-20	GDR	H	anciens	Rejeté	hemicycle	6
2008-09-20	GDR	H	anciens	Tombe	hemicycle	1
2008-09-20	NC	H	anciens	Rejeté	hemicycle	1
2008-09-20	SRC	H	anciens	Adopté	hemicycle	43
2008-09-20	SRC	H	anciens	Rejeté	hemicycle	583
2008-09-20	SRC	H	anciens	Retiré	hemicycle	126
2008-09-20	SRC	H	anciens	Tombe	hemicycle	84
2008-09-20	UMP	F	anciens	Rejeté	hemicycle	1
2008-09-20	UMP	F	anciens	Retiré	hemicycle	2
2008-09-20	UMP	H	anciens	Adopté	hemicycle	40
2008-09-20	UMP	H	anciens	Non soutenu	hemicycle	2
2008-09-20	UMP	H	anciens	Rejeté	hemicycle	2
2008-09-20	UMP	H	anciens	Retiré	hemicycle	2
2008-09-20	UMP	H	anciens	Tombe	hemicycle	1
2008-09-22	GDR	H	anciens	Rejeté	hemicycle	2
2008-09-22	GDR	H	anciens	Retiré	hemicycle	4
2008-09-22	NC	H	anciens	Non soutenu	hemicycle	1
2008-09-22	SRC	F	anciens	Rejeté	hemicycle	1
2008-09-22	SRC	H	anciens	Rejeté	hemicycle	715
2008-09-22	SRC	H	anciens	Retiré	hemicycle	157
2008-09-22	UMP	F	anciens	Non soutenu	hemicycle	1
2008-09-22	UMP	F	anciens	Retiré	hemicycle	4
2008-09-22	UMP	H	anciens	Adopté	hemicycle	6
2008-09-22	UMP	H	anciens	Non soutenu	hemicycle	3
2008-09-22	UMP	H	anciens	Rejeté	hemicycle	1
2008-09-22	UMP	H	anciens	Retiré	hemicycle	2
2008-09-23	GDR	H	anciens	Adopté	hemicycle	7
2008-09-23	GDR	H	anciens	Non soutenu	hemicycle	3
2008-09-23	GDR	H	anciens	Rejeté	hemicycle	13
2008-09-23	GDR	H	anciens	Retiré	hemicycle	3
2008-09-23	GDR	H	anciens	Tombe	hemicycle	7
2008-09-23	NC	H	anciens	Adopté	hemicycle	7
2008-09-23	NC	H	anciens	Non soutenu	hemicycle	1
2008-09-23	NC	H	anciens	Retiré	hemicycle	4
2008-09-23	NC	H	anciens	Tombe	hemicycle	4
2008-09-23	SRC	F	anciens	Adopté	hemicycle	1
2008-09-23	SRC	F	anciens	Rejeté	hemicycle	3
2008-09-23	SRC	F	anciens	Tombe	hemicycle	2
2008-09-23	SRC	H	anciens	Adopté	hemicycle	15
2008-09-23	SRC	H	anciens	Non soutenu	hemicycle	1
2008-09-23	SRC	H	anciens	Rejeté	hemicycle	17
2008-09-23	SRC	H	anciens	Retiré	hemicycle	3
2008-09-23	SRC	H	anciens	Tombe	hemicycle	11
2008-09-23	UMP	F	anciens	Rejeté	hemicycle	1
2008-09-23	UMP	H	anciens	Adopté	hemicycle	42
2008-09-23	UMP	H	anciens	Non soutenu	hemicycle	30
2008-09-23	UMP	H	anciens	Rejeté	hemicycle	10
2008-09-23	UMP	H	anciens	Retiré	hemicycle	9
2008-09-23	UMP	H	anciens	Tombe	hemicycle	9
2008-09-24	GDR	H	anciens	Non soutenu	hemicycle	2
2008-09-24	GDR	H	anciens	Rejeté	hemicycle	5
2008-09-24	GDR	H	anciens	Tombe	hemicycle	2
2008-09-24	NC	H	anciens	Adopté	hemicycle	5
2008-09-24	NC	H	anciens	Rejeté	hemicycle	4
2008-09-24	NC	H	anciens	Retiré	hemicycle	5
2008-09-24	NC	H	anciens	Tombe	hemicycle	1
2008-09-24	SRC	H	anciens	Adopté	hemicycle	5
2008-09-24	SRC	H	anciens	Rejeté	hemicycle	74
2008-09-24	SRC	H	anciens	Retiré	hemicycle	2
2008-09-24	SRC	H	anciens	Tombe	hemicycle	1
2008-09-24	UMP	H	anciens	Adopté	hemicycle	8
2008-09-24	UMP	H	anciens	Non soutenu	hemicycle	9
2008-09-24	UMP	H	anciens	Rejeté	hemicycle	8
2008-09-24	UMP	H	anciens	Retiré	hemicycle	10
2008-09-24	UMP	H	anciens	Tombe	hemicycle	1
2008-09-25	GDR	H	anciens	Non soutenu	hemicycle	1
2008-09-25	GDR	H	anciens	Rejeté	hemicycle	5
2008-09-25	NC	H	anciens	Adopté	hemicycle	1
2008-09-25	NC	H	anciens	Rejeté	hemicycle	2
2008-09-25	NC	H	anciens	Retiré	hemicycle	1
2008-09-25	SRC	H	anciens	Rejeté	hemicycle	4
2008-09-25	SRC	H	anciens	Retiré	hemicycle	2
2008-09-25	UMP	H	anciens	Adopté	hemicycle	8
2008-09-25	UMP	H	anciens	Non soutenu	hemicycle	6
2008-09-25	UMP	H	anciens	Retiré	hemicycle	1
2008-09-25	UMP	H	anciens	Tombe	hemicycle	1
2008-09-26	UMP	H	anciens	Non soutenu	hemicycle	1
2008-09-27	NC	H	anciens	Retiré	hemicycle	1
2008-09-29	UMP	H	anciens	Adopté	hemicycle	2
2008-09-29	UMP	H	anciens	Retiré	hemicycle	1
2008-09-30	SRC	H	anciens	Rejeté	hemicycle	4
2008-09-30	UMP	H	anciens	Non soutenu	hemicycle	2
2008-09-30	UMP	H	anciens	Retiré	hemicycle	1
2008-10-02	SRC	F	anciens	Rejeté	hemicycle	1
2008-10-02	SRC	F	anciens	Retiré	hemicycle	2
2008-10-02	UMP	F	anciens	Non soutenu	hemicycle	1
2008-10-02	UMP	H	anciens	Adopté	hemicycle	56
2008-10-02	UMP	H	anciens	Non soutenu	hemicycle	30
2008-10-02	UMP	H	anciens	Rejeté	hemicycle	5
2008-10-02	UMP	H	anciens	Retiré	hemicycle	20
2008-10-02	UMP	H	anciens	Tombe	hemicycle	39
2008-10-03	NC	H	anciens	Retiré	hemicycle	2
2008-10-03	SRC	F	anciens	Rejeté	hemicycle	2
2008-10-03	SRC	F	anciens	Retiré	hemicycle	2
2008-10-03	SRC	F	anciens	Tombe	hemicycle	1
2008-10-03	UMP	F	anciens	Non soutenu	hemicycle	2
2008-10-03	UMP	F	anciens	Rejeté	hemicycle	1
2008-10-03	UMP	H	anciens	Adopté	hemicycle	66
2008-10-03	UMP	H	anciens	Non soutenu	hemicycle	47
2008-10-03	UMP	H	anciens	Rejeté	hemicycle	7
2008-10-03	UMP	H	anciens	Retiré	hemicycle	34
2008-10-03	UMP	H	anciens	Tombe	hemicycle	33
2008-10-06	GDR	H	anciens	Adopté	hemicycle	8
2008-10-06	GDR	H	anciens	Rejeté	hemicycle	12
2008-10-06	GDR	H	anciens	Retiré	hemicycle	4
2008-10-06	GDR	H	anciens	Tombe	hemicycle	5
2008-10-06	NC	H	anciens	Non soutenu	hemicycle	1
2008-10-06	NC	H	anciens	Rejeté	hemicycle	1
2008-10-06	SRC	F	anciens	Adopté	hemicycle	1
2008-10-06	SRC	F	anciens	Rejeté	hemicycle	4
2008-10-06	SRC	F	anciens	Retiré	hemicycle	4
2008-10-06	SRC	F	anciens	Tombe	hemicycle	1
2008-10-06	SRC	H	anciens	Adopté	hemicycle	4
2008-10-06	SRC	H	anciens	Non soutenu	hemicycle	1
2008-10-06	SRC	H	anciens	Rejeté	hemicycle	24
2008-10-06	SRC	H	anciens	Retiré	hemicycle	8
2008-10-06	SRC	H	anciens	Tombe	hemicycle	13
2008-10-06	UMP	F	anciens	Adopté	hemicycle	1
2008-10-06	UMP	F	anciens	Non soutenu	hemicycle	2
2008-10-06	UMP	F	anciens	Retiré	hemicycle	2
2008-10-06	UMP	F	anciens	Tombe	hemicycle	3
2008-10-06	UMP	H	anciens	Adopté	hemicycle	54
2008-10-06	UMP	H	anciens	Non soutenu	hemicycle	22
2008-10-06	UMP	H	anciens	Rejeté	hemicycle	2
2008-10-06	UMP	H	anciens	Retiré	hemicycle	29
2008-10-06	UMP	H	anciens	Tombe	hemicycle	17
2008-10-07	GDR	H	anciens	Adopté	hemicycle	8
2008-10-07	GDR	H	anciens	Non soutenu	hemicycle	5
2008-10-07	GDR	H	anciens	Rejeté	hemicycle	46
2008-10-07	GDR	H	anciens	Retiré	hemicycle	11
2008-10-07	GDR	H	anciens	Tombe	hemicycle	20
2008-10-07	NC	H	anciens	Non soutenu	hemicycle	5
2008-10-07	NC	H	anciens	Rejeté	hemicycle	5
2008-10-07	NC	H	anciens	Retiré	hemicycle	1
2008-10-07	NC	H	anciens	Tombe	hemicycle	4
2008-10-07	SRC	F	anciens	Adopté	hemicycle	1
2008-10-07	SRC	F	anciens	Rejeté	hemicycle	4
2008-10-07	SRC	F	anciens	Retiré	hemicycle	2
2008-10-07	SRC	F	anciens	Tombe	hemicycle	5
2008-10-07	SRC	H	anciens	Adopté	hemicycle	17
2008-10-07	SRC	H	anciens	Non soutenu	hemicycle	5
2008-10-07	SRC	H	anciens	Rejeté	hemicycle	35
2008-10-07	SRC	H	anciens	Retiré	hemicycle	22
2008-10-07	SRC	H	anciens	Tombe	hemicycle	15
2008-10-07	UMP	F	anciens	Adopté	hemicycle	1
2008-10-07	UMP	F	anciens	Non soutenu	hemicycle	8
2008-10-07	UMP	F	anciens	Rejeté	hemicycle	1
2008-10-07	UMP	F	anciens	Retiré	hemicycle	4
2008-10-07	UMP	F	anciens	Tombe	hemicycle	4
2008-10-07	UMP	H	anciens	Adopté	hemicycle	24
2008-10-07	UMP	H	anciens	Non soutenu	hemicycle	20
2008-10-07	UMP	H	anciens	Rejeté	hemicycle	5
2008-10-07	UMP	H	anciens	Retiré	hemicycle	21
2008-10-07	UMP	H	anciens	Tombe	hemicycle	11
2008-10-08	GDR	H	anciens	Adopté	hemicycle	2
2008-10-08	GDR	H	anciens	Non soutenu	hemicycle	1
2008-10-08	GDR	H	anciens	Rejeté	hemicycle	19
2008-10-08	GDR	H	anciens	Retiré	hemicycle	2
2008-10-08	GDR	H	anciens	Tombe	hemicycle	8
2008-10-08	NC	H	anciens	Adopté	hemicycle	1
2008-10-08	NC	H	anciens	Non soutenu	hemicycle	1
2008-10-08	NC	H	anciens	Rejeté	hemicycle	6
2008-10-08	NC	H	anciens	Retiré	hemicycle	2
2008-10-08	NC	H	anciens	Tombe	hemicycle	2
2008-10-08	SRC	F	anciens	Rejeté	hemicycle	3
2008-10-08	SRC	F	anciens	Retiré	hemicycle	1
2008-10-08	SRC	F	anciens	Tombe	hemicycle	4
2008-10-08	SRC	H	anciens	Adopté	hemicycle	6
2008-10-08	SRC	H	anciens	Non soutenu	hemicycle	2
2008-10-08	SRC	H	anciens	Rejeté	hemicycle	11
2008-10-08	SRC	H	anciens	Retiré	hemicycle	6
2008-10-08	SRC	H	anciens	Tombe	hemicycle	19
2008-10-08	UMP	F	anciens	Adopté	hemicycle	1
2008-10-08	UMP	F	anciens	Tombe	hemicycle	3
2008-10-08	UMP	H	anciens	Adopté	hemicycle	7
2008-10-08	UMP	H	anciens	Irrecevable	hemicycle	1
2008-10-08	UMP	H	anciens	Non soutenu	hemicycle	8
2008-10-08	UMP	H	anciens	Rejeté	hemicycle	5
2008-10-08	UMP	H	anciens	Retiré	hemicycle	5
2008-10-08	UMP	H	anciens	Tombe	hemicycle	11
2008-10-09	GDR	H	anciens	Adopté	hemicycle	4
2008-10-09	GDR	H	anciens	Non soutenu	hemicycle	1
2008-10-09	GDR	H	anciens	Rejeté	hemicycle	14
2008-10-09	GDR	H	anciens	Retiré	hemicycle	1
2008-10-09	GDR	H	anciens	Tombe	hemicycle	9
2008-10-09	NC	H	anciens	Adopté	hemicycle	1
2008-10-09	NC	H	anciens	Non soutenu	hemicycle	2
2008-10-09	NC	H	anciens	Retiré	hemicycle	2
2008-10-09	NC	H	anciens	Tombe	hemicycle	10
2008-10-09	NI	H	anciens	Tombe	hemicycle	11
2008-10-09	SRC	F	anciens	Rejeté	hemicycle	2
2008-10-09	SRC	F	anciens	Retiré	hemicycle	1
2008-10-09	SRC	F	anciens	Tombe	hemicycle	9
2008-10-09	SRC	H	anciens	Adopté	hemicycle	3
2008-10-09	SRC	H	anciens	Non soutenu	hemicycle	3
2008-10-09	SRC	H	anciens	Rejeté	hemicycle	14
2008-10-09	SRC	H	anciens	Retiré	hemicycle	2
2008-10-09	SRC	H	anciens	Tombe	hemicycle	17
2008-10-09	UMP	F	anciens	Retiré	hemicycle	2
2008-10-09	UMP	F	anciens	Tombe	hemicycle	4
2008-10-09	UMP	H	anciens	Adopté	hemicycle	17
2008-10-09	UMP	H	anciens	Non soutenu	hemicycle	9
2008-10-09	UMP	H	anciens	Rejeté	hemicycle	7
2008-10-09	UMP	H	anciens	Retiré	hemicycle	2
2008-10-09	UMP	H	anciens	Tombe	hemicycle	14
2008-10-10	GDR	H	anciens	Adopté	hemicycle	7
2008-10-10	GDR	H	anciens	Non soutenu	hemicycle	2
2008-10-10	GDR	H	anciens	Rejeté	hemicycle	55
2008-10-10	GDR	H	anciens	Retiré	hemicycle	4
2008-10-10	GDR	H	anciens	Tombe	hemicycle	5
2008-10-10	NC	H	anciens	Adopté	hemicycle	1
2008-10-10	NC	H	anciens	Non soutenu	hemicycle	16
2008-10-10	NC	H	anciens	Rejeté	hemicycle	6
2008-10-10	NC	H	anciens	Retiré	hemicycle	3
2008-10-10	NC	H	anciens	Tombe	hemicycle	7
2008-10-10	NI	H	anciens	Rejeté	hemicycle	2
2008-10-10	NI	H	anciens	Retiré	hemicycle	1
2008-10-10	NI	H	anciens	Tombe	hemicycle	1
2008-10-10	SRC	F	anciens	Adopté	hemicycle	1
2008-10-10	SRC	F	anciens	Rejeté	hemicycle	6
2008-10-10	SRC	H	anciens	Adopté	hemicycle	7
2008-10-10	SRC	H	anciens	Non soutenu	hemicycle	4
2008-10-10	SRC	H	anciens	Rejeté	hemicycle	20
2008-10-10	SRC	H	anciens	Retiré	hemicycle	1
2008-10-10	SRC	H	anciens	Tombe	hemicycle	3
2008-10-10	UMP	F	anciens	Adopté	hemicycle	3
2008-10-10	UMP	F	anciens	Non soutenu	hemicycle	2
2008-10-10	UMP	F	anciens	Tombe	hemicycle	1
2008-10-10	UMP	H	anciens	Adopté	hemicycle	7
2008-10-10	UMP	H	anciens	Non soutenu	hemicycle	37
2008-10-10	UMP	H	anciens	Rejeté	hemicycle	1
2008-10-10	UMP	H	anciens	Retiré	hemicycle	10
2008-10-10	UMP	H	anciens	Tombe	hemicycle	10
2008-10-11	GDR	F	anciens	Adopté	hemicycle	2
2008-10-11	GDR	F	anciens	Rejeté	hemicycle	2
2008-10-11	GDR	H	anciens	Adopté	hemicycle	11
2008-10-11	GDR	H	anciens	Non soutenu	hemicycle	1
2008-10-11	GDR	H	anciens	Rejeté	hemicycle	88
2008-10-11	GDR	H	anciens	Retiré	hemicycle	14
2008-10-11	GDR	H	anciens	Tombe	hemicycle	5
2008-10-11	NC	H	anciens	Non soutenu	hemicycle	21
2008-10-11	NC	H	anciens	Tombe	hemicycle	1
2008-10-11	SRC	F	anciens	Adopté	hemicycle	2
2008-10-11	SRC	F	anciens	Rejeté	hemicycle	10
2008-10-11	SRC	F	anciens	Retiré	hemicycle	7
2008-10-11	SRC	F	anciens	Tombe	hemicycle	1
2008-10-11	SRC	H	anciens	Adopté	hemicycle	7
2008-10-11	SRC	H	anciens	Non soutenu	hemicycle	2
2008-10-11	SRC	H	anciens	Rejeté	hemicycle	27
2008-10-11	SRC	H	anciens	Retiré	hemicycle	15
2008-10-11	SRC	H	anciens	Tombe	hemicycle	11
2008-10-11	UMP	F	anciens	Adopté	hemicycle	2
2008-10-11	UMP	F	anciens	Non soutenu	hemicycle	23
2008-10-11	UMP	F	anciens	Rejeté	hemicycle	1
2008-10-11	UMP	F	anciens	Retiré	hemicycle	5
2008-10-11	UMP	F	anciens	Tombe	hemicycle	7
2008-10-11	UMP	H	anciens	Adopté	hemicycle	24
2008-10-11	UMP	H	anciens	Non soutenu	hemicycle	33
2008-10-11	UMP	H	anciens	Rejeté	hemicycle	5
2008-10-11	UMP	H	anciens	Retiré	hemicycle	20
2008-10-11	UMP	H	anciens	Tombe	hemicycle	7
2008-10-13	GDR	H	anciens	Adopté	hemicycle	1
2008-10-13	GDR	H	anciens	Rejeté	hemicycle	6
2008-10-13	GDR	H	anciens	Retiré	hemicycle	1
2008-10-13	GDR	H	anciens	Tombe	hemicycle	1
2008-10-13	NC	H	anciens	Non soutenu	hemicycle	2
2008-10-13	SRC	F	anciens	Adopté	hemicycle	3
2008-10-13	SRC	F	anciens	Rejeté	hemicycle	4
2008-10-13	SRC	F	anciens	Retiré	hemicycle	4
2008-10-13	SRC	F	anciens	Tombe	hemicycle	1
2008-10-13	SRC	H	anciens	Adopté	hemicycle	11
2008-10-13	SRC	H	anciens	Non soutenu	hemicycle	1
2008-10-13	SRC	H	anciens	Rejeté	hemicycle	18
2008-10-13	SRC	H	anciens	Retiré	hemicycle	7
2008-10-13	UMP	H	anciens	Adopté	hemicycle	41
2008-10-13	UMP	H	anciens	Non soutenu	hemicycle	7
2008-10-13	UMP	H	anciens	Rejeté	hemicycle	7
2008-10-13	UMP	H	anciens	Retiré	hemicycle	10
2008-10-13	UMP	H	anciens	Tombe	hemicycle	5
2008-10-14	GDR	H	anciens	Non soutenu	hemicycle	2
2008-10-14	GDR	H	anciens	Rejeté	hemicycle	11
2008-10-14	GDR	H	anciens	Retiré	hemicycle	2
2008-10-14	GDR	H	anciens	Tombe	hemicycle	1
2008-10-14	NC	H	anciens	Non soutenu	hemicycle	1
2008-10-14	NC	H	anciens	Retiré	hemicycle	1
2008-10-14	SRC	F	anciens	Retiré	hemicycle	1
2008-10-14	SRC	H	anciens	Retiré	hemicycle	1
2008-10-14	SRC	H	anciens	Tombe	hemicycle	2
2008-10-14	UMP	H	anciens	Adopté	hemicycle	3
2008-10-14	UMP	H	anciens	Non soutenu	hemicycle	4
2008-10-14	UMP	H	anciens	Retiré	hemicycle	2
2008-10-14	UMP	H	anciens	Tombe	hemicycle	3
2008-10-15	GDR	H	anciens	Retiré	hemicycle	1
2008-10-15	NC	H	anciens	Adopté	hemicycle	1
2008-10-15	UMP	F	anciens	Tombe	hemicycle	2
2008-10-15	UMP	H	anciens	Adopté	hemicycle	6
2008-10-15	UMP	H	anciens	Non soutenu	hemicycle	1
2008-10-15	UMP	H	anciens	Tombe	hemicycle	1
2008-10-16	GDR	H	anciens	Tombe	hemicycle	1
2008-10-16	NI	H	anciens	Tombe	hemicycle	1
2008-10-16	SRC	F	anciens	Adopté	hemicycle	1
2008-10-16	SRC	H	anciens	Adopté	hemicycle	1
2008-10-16	SRC	H	anciens	Rejeté	hemicycle	3
2008-10-16	SRC	H	anciens	Retiré	hemicycle	1
2008-10-16	UMP	H	anciens	Adopté	hemicycle	11
2008-10-16	UMP	H	anciens	Non soutenu	hemicycle	6
2008-10-16	UMP	H	anciens	Rejeté	hemicycle	2
2008-10-17	GDR	H	anciens	Rejeté	hemicycle	2
2008-10-17	SRC	F	anciens	Adopté	hemicycle	1
2008-10-17	SRC	H	anciens	Adopté	hemicycle	1
2008-10-17	SRC	H	anciens	Rejeté	hemicycle	4
2008-10-17	SRC	H	anciens	Tombe	hemicycle	1
2008-10-17	UMP	H	anciens	Adopté	hemicycle	21
2008-10-17	UMP	H	anciens	Rejeté	hemicycle	2
2008-10-17	UMP	H	anciens	Retiré	hemicycle	4
2008-10-18	GDR	H	anciens	Non soutenu	hemicycle	4
2008-10-18	GDR	H	anciens	Rejeté	hemicycle	10
2008-10-18	GDR	H	anciens	Retiré	hemicycle	1
2008-10-18	NC	H	anciens	Adopté	hemicycle	2
2008-10-18	SRC	H	anciens	Adopté	hemicycle	3
2008-10-18	SRC	H	anciens	Rejeté	hemicycle	48
2008-10-18	SRC	H	anciens	Retiré	hemicycle	2
2008-10-18	SRC	H	anciens	Tombe	hemicycle	1
2008-10-18	UMP	F	anciens	Rejeté	hemicycle	2
2008-10-18	UMP	H	anciens	Adopté	hemicycle	34
2008-10-18	UMP	H	anciens	Non soutenu	hemicycle	20
2008-10-18	UMP	H	anciens	Rejeté	hemicycle	4
2008-10-18	UMP	H	anciens	Retiré	hemicycle	14
2008-10-18	UMP	H	anciens	Tombe	hemicycle	4
2008-10-20	GDR	H	anciens	Indéfini	hemicycle	2
2008-10-20	GDR	H	anciens	Non soutenu	hemicycle	2
2008-10-20	GDR	H	anciens	Rejeté	hemicycle	44
2008-10-20	NC	H	anciens	Adopté	hemicycle	6
2008-10-20	NC	H	anciens	Indéfini	hemicycle	2
2008-10-20	NC	H	anciens	Non soutenu	hemicycle	2
2008-10-20	NC	H	anciens	Rejeté	hemicycle	16
2008-10-20	NC	H	anciens	Retiré	hemicycle	20
2008-10-20	NC	H	anciens	Tombe	hemicycle	8
2008-10-20	SRC	F	anciens	Rejeté	hemicycle	2
2008-10-20	SRC	H	anciens	Adopté	hemicycle	2
2008-10-20	SRC	H	anciens	Indéfini	hemicycle	2
2008-10-20	SRC	H	anciens	Rejeté	hemicycle	78
2008-10-20	SRC	H	anciens	Retiré	hemicycle	4
2008-10-20	SRC	H	anciens	Tombe	hemicycle	10
2008-10-20	UMP	F	anciens	Adopté	hemicycle	2
2008-10-20	UMP	F	anciens	Rejeté	hemicycle	4
2008-10-20	UMP	H	anciens	Adopté	hemicycle	8
2008-10-20	UMP	H	anciens	Indéfini	hemicycle	4
2008-10-20	UMP	H	anciens	Non soutenu	hemicycle	42
2008-10-20	UMP	H	anciens	Rejeté	hemicycle	12
2008-10-20	UMP	H	anciens	Retiré	hemicycle	22
2008-10-21	GDR	H	anciens	Rejeté	hemicycle	2
2008-10-21	NC	H	anciens	Rejeté	hemicycle	2
2008-10-21	NC	H	anciens	Retiré	hemicycle	2
2008-10-21	SRC	H	anciens	Rejeté	hemicycle	8
2008-10-21	SRC	H	anciens	Retiré	hemicycle	1
2008-10-21	UMP	F	anciens	Non soutenu	hemicycle	2
2008-10-21	UMP	H	anciens	Adopté	hemicycle	4
2008-10-21	UMP	H	anciens	Indéfini	hemicycle	2
2008-10-21	UMP	H	anciens	Non soutenu	hemicycle	12
2008-10-21	UMP	H	anciens	Rejeté	hemicycle	2
2008-10-21	UMP	H	anciens	Retiré	hemicycle	1
2008-10-21	UMP	H	anciens	Tombe	hemicycle	2
2008-10-22	NC	H	anciens	Retiré	hemicycle	4
2008-10-22	NC	H	anciens	Tombe	hemicycle	2
2008-10-22	UMP	H	anciens	Retiré	hemicycle	2
2008-10-23	NC	H	anciens	Adopté	hemicycle	2
2008-10-23	NC	H	anciens	Non soutenu	hemicycle	1
2008-10-23	NC	H	anciens	Rejeté	hemicycle	2
2008-10-23	NC	H	anciens	Retiré	hemicycle	2
2008-10-23	SRC	H	anciens	Rejeté	hemicycle	7
2008-10-23	UMP	F	anciens	Adopté	hemicycle	5
2008-10-23	UMP	F	anciens	Rejeté	hemicycle	6
2008-10-23	UMP	F	anciens	Retiré	hemicycle	5
2008-10-23	UMP	H	anciens	Adopté	hemicycle	6
2008-10-23	UMP	H	anciens	Non soutenu	hemicycle	19
2008-10-23	UMP	H	anciens	Rejeté	hemicycle	13
2008-10-23	UMP	H	anciens	Retiré	hemicycle	9
2008-10-24	SRC	H	anciens	Rejeté	hemicycle	1
2008-10-24	UMP	F	anciens	Adopté	hemicycle	3
2008-10-24	UMP	F	anciens	Rejeté	hemicycle	1
2008-10-24	UMP	H	anciens	Adopté	hemicycle	28
2008-10-24	UMP	H	anciens	Non soutenu	hemicycle	3
2008-10-24	UMP	H	anciens	Rejeté	hemicycle	6
2008-10-24	UMP	H	anciens	Retiré	hemicycle	11
2008-10-25	SRC	H	anciens	Adopté	hemicycle	2
2008-10-25	UMP	H	anciens	Adopté	hemicycle	25
2008-10-25	UMP	H	anciens	Non soutenu	hemicycle	5
