date	groupes	genre	renouveau	typeprop	discute	total
2009-05-12	SRC	F	anciens	loi	discute	1
2009-05-12	SRC	H	anciens	résolution européenne	attente	1
2009-05-12	UMP	H	anciens	loi	attente	3
2009-05-13	UMP	H	anciens	loi constitutionnelle	attente	1
2009-05-15	NC	H	anciens	loi	discute	2
2009-05-18	NULL	H	anciens	loi	attente	1
2009-05-18	UMP	H	anciens	loi	attente	1
2009-05-19	UMP	H	anciens	loi	attente	1
2009-05-25	GDR	H	anciens	loi	attente	1
2009-05-25	GDR	H	anciens	résolution européenne	attente	1
2009-05-25	NC	H	anciens	loi	attente	1
2009-05-25	NI	H	anciens	loi	attente	1
2009-05-25	SRC	H	anciens	loi	attente	1
2009-05-25	UMP	F	anciens	loi	attente	1
2009-05-25	UMP	H	anciens	loi	attente	4
2009-05-25	UMP	H	anciens	loi	discute	1
2009-05-27	SRC	H	anciens	création d'une commission d'enquête	attente	1
2009-06-02	UMP	H	anciens	création d'une commission d'enquête	attente	1
2009-06-03	NI	H	anciens	création d'une commission d'enquête	attente	1
2009-06-08	SRC	H	anciens	résolution européenne	attente	1
2009-06-09	UMP	F	anciens	loi	attente	3
2009-06-09	UMP	H	anciens	loi	attente	5
2009-06-10	UMP	F	anciens	loi	attente	1
2009-06-18	GDR	H	anciens	création d'une commission d'enquête	attente	1
2009-06-19	GDR	H	anciens	création d'une commission d'enquête	attente	1
2009-06-24	NC	H	anciens	loi	attente	6
2009-06-24	NI	H	anciens	loi	attente	2
2009-06-24	SRC	F	anciens	loi	attente	1
2009-06-24	SRC	H	anciens	loi	attente	1
2009-06-24	UMP	F	anciens	loi	attente	1
2009-06-24	UMP	H	anciens	loi	attente	9
2009-07-10	UMP	H	anciens	résolution européenne	attente	1
2009-07-15	GDR	F	anciens	loi	attente	1
2009-07-15	SRC	H	anciens	loi	attente	1
2009-07-15	UMP	H	anciens	loi	attente	11
2009-07-15	UMP	H	anciens	loi	discute	2
2009-07-17	GDR	F	anciens	création d'une commission d'enquête	attente	1
2009-07-17	GDR	H	anciens	loi constitutionnelle	attente	1
2009-07-17	SRC	F	anciens	résolution européenne	attente	1
2009-07-17	UMP	F	anciens	loi	attente	1
2009-07-22	UMP	H	anciens	loi	attente	1
2009-07-23	NI	H	anciens	création d'une commission d'enquête	attente	1
2009-07-29	NI	H	anciens	loi	attente	4
2009-07-29	SRC	F	anciens	loi	attente	1
2009-07-29	UMP	F	anciens	loi	attente	1
2009-07-29	UMP	H	anciens	loi	attente	11
2009-07-30	SRC	H	anciens	création d'une commission d'enquête	attente	1
2009-07-31	UMP	H	anciens	loi	attente	1
2009-07-31	UMP	H	anciens	loi organique	attente	1
2009-08-04	UMP	H	anciens	loi	attente	2
2009-08-10	UMP	H	anciens	loi organique	attente	1
2009-08-11	UMP	H	anciens	loi	discute	1
2009-09-03	UMP	H	anciens	loi	attente	1
2009-09-07	SRC	H	anciens	loi	discute	2
2009-09-07	UMP	H	anciens	loi constitutionnelle	attente	1
2009-09-09	SRC	H	anciens	résolution	discute	1
2009-09-22	GDR	H	anciens	loi	attente	2
2009-09-22	SRC	H	anciens	loi	attente	1
2009-09-22	UMP	F	anciens	loi	attente	4
2009-09-22	UMP	H	anciens	loi	attente	10
2009-09-29	UMP	H	anciens	création d'une commission d'enquête	attente	1
2009-09-30	UMP	F	anciens	loi	attente	1
2009-09-30	UMP	H	anciens	création d'une commission d'enquête	attente	1
2009-10-06	NC	H	anciens	loi	attente	1
2009-10-06	SRC	H	anciens	loi	attente	1
2009-10-06	UMP	H	anciens	loi	attente	6
2009-10-06	UMP	H	anciens	loi	discute	1
2009-10-14	GDR	H	anciens	création d'une commission d'enquête	attente	1
2009-10-14	SRC	H	anciens	loi	attente	1
2009-10-14	SRC	H	anciens	loi	discute	1
2009-10-19	UMP	H	anciens	résolution européenne	attente	1
2009-10-27	GDR	F	anciens	loi	discute	1
2009-10-27	GDR	H	anciens	loi	discute	2
2009-10-27	NI	H	anciens	loi	discute	1
2009-11-02	UMP	F	anciens	résolution européenne	attente	1
2009-11-03	UMP	H	anciens	loi	attente	1
2009-11-05	GDR	H	anciens	résolution	discute	1
2009-11-06	UMP	H	anciens	loi	attente	1
2009-11-06	UMP	H	anciens	loi organique	attente	1
2009-11-17	GDR	F	anciens	loi	attente	1
2009-11-17	GDR	H	anciens	loi	attente	1
2009-11-17	NC	H	anciens	loi	attente	1
2009-11-17	SRC	H	anciens	loi	attente	1
2009-11-17	UMP	F	anciens	loi	attente	4
2009-11-17	UMP	H	anciens	loi	attente	21
2009-11-18	SRC	H	anciens	loi	attente	1
2009-11-18	UMP	H	anciens	loi	attente	8
2009-11-19	SRC	H	anciens	loi	attente	1
2009-11-19	UMP	H	anciens	loi	attente	6
2009-11-19	UMP	H	anciens	loi	discute	2
2009-12-04	UMP	H	anciens	résolution européenne	attente	1
2009-12-07	GDR	F	anciens	loi	attente	1
2009-12-07	NC	H	anciens	loi	attente	2
2009-12-07	NI	H	anciens	création d'une commission d'enquête	attente	1
2009-12-07	SRC	F	anciens	loi	discute	1
2009-12-07	UMP	F	anciens	loi	attente	3
2009-12-07	UMP	H	anciens	loi	attente	12
2009-12-07	UMP	H	anciens	loi	discute	1
2009-12-07	UMP	H	anciens	résolution européenne	attente	1
2009-12-10	UMP	H	anciens	loi	attente	1
2009-12-11	UMP	H	anciens	loi	attente	1
2009-12-14	SRC	F	anciens	résolution européenne	attente	1
2009-12-14	SRC	H	anciens	création d'une commission d'enquête	attente	1
2009-12-14	SRC	H	anciens	loi	discute	1
2009-12-14	UMP	H	anciens	loi constitutionnelle	attente	1
2009-12-16	UMP	H	anciens	loi	discute	1
2009-12-17	GDR	F	anciens	résolution européenne	attente	1
2009-12-18	GDR	H	anciens	règlement de l'Assemblée nationale	attente	1
2010-01-04	SRC	H	anciens	loi organique	attente	1
2010-01-07	NC	H	anciens	loi	attente	1
2010-01-07	SRC	F	anciens	loi	discute	1
2010-01-07	SRC	H	anciens	loi	attente	2
2010-01-07	UMP	F	anciens	loi	attente	1
2010-01-07	UMP	F	anciens	loi	discute	1
2010-01-07	UMP	H	anciens	loi	attente	16
2010-01-14	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-01-18	NC	H	anciens	création d'une commission d'enquête	discute	1
2010-01-19	SRC	H	anciens	loi constitutionnelle	attente	1
2010-01-19	UMP	H	anciens	loi constitutionnelle	attente	1
2010-01-22	SRC	H	anciens	loi constitutionnelle	discute	1
2010-01-25	SRC	H	anciens	résolution européenne	discute	1
2010-01-27	SRC	F	anciens	création d'une commission d'enquête	attente	1
2010-01-27	UMP	H	anciens	loi	discute	1
2010-01-28	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-01-29	SRC	H	anciens	loi	discute	1
2010-01-29	UMP	F	anciens	loi	attente	3
2010-01-29	UMP	H	anciens	loi	attente	12
2010-01-29	UMP	H	anciens	loi	discute	1
2010-02-02	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-02-03	GDR	H	anciens	création d'une commission d'enquête	attente	2
2010-02-03	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-02-04	GDR	F	anciens	loi	attente	1
2010-02-04	SRC	H	anciens	création d'une commission d'enquête	attente	1
2010-02-04	UMP	H	anciens	loi organique	attente	1
2010-02-05	NC	F	anciens	loi	attente	1
2010-02-05	UMP	F	anciens	loi	attente	1
2010-02-05	UMP	H	anciens	loi	attente	1
2010-02-10	SRC	F	anciens	résolution européenne	attente	1
2010-02-10	UMP	H	anciens	résolution européenne	attente	1
2010-02-11	UMP	H	anciens	résolution	attente	1
2010-02-12	GDR	F	anciens	loi	attente	1
2010-02-12	NI	H	anciens	loi	attente	1
2010-02-12	UMP	F	anciens	loi	attente	1
2010-02-12	UMP	H	anciens	loi	attente	3
2010-02-12	UMP	H	anciens	loi	discute	1
2010-02-12	UMP	H	anciens	résolution	attente	1
2010-02-15	SRC	H	anciens	loi	discute	1
2010-02-15	SRC	H	anciens	résolution	discute	1
2010-02-15	UMP	H	anciens	résolution	attente	1
2010-02-24	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-02-24	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-03-03	UMP	H	anciens	résolution européenne	attente	1
2010-03-08	GDR	H	anciens	loi	attente	2
2010-03-08	NI	H	anciens	loi	attente	1
2010-03-08	SRC	H	anciens	loi	attente	1
2010-03-08	SRC	H	anciens	résolution	discute	1
2010-03-08	UMP	H	anciens	loi	attente	16
2010-03-11	UMP	H	anciens	loi constitutionnelle	attente	1
2010-03-11	UMP	H	anciens	loi organique	attente	1
2010-03-19	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-03-24	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-03-30	UMP	H	anciens	loi constitutionnelle	attente	1
2010-03-31	UMP	H	anciens	résolution	attente	1
2010-04-01	GDR	F	anciens	loi	attente	1
2010-04-01	NC	H	anciens	loi	attente	4
2010-04-01	SRC	H	anciens	loi	discute	1
2010-04-01	UMP	F	anciens	loi	attente	3
2010-04-01	UMP	H	anciens	loi	attente	20
2010-04-12	SRC	H	anciens	loi	discute	1
2010-04-12	UMP	H	anciens	résolution européenne	attente	1
2010-04-29	UMP	H	anciens	loi	attente	1
2010-05-07	GDR	H	anciens	loi	attente	1
2010-05-07	NI	H	anciens	loi	attente	1
2010-05-07	SRC	H	anciens	loi	attente	1
2010-05-07	UMP	F	anciens	loi	attente	4
2010-05-07	UMP	H	anciens	loi	attente	12
2010-05-07	UMP	H	anciens	loi	discute	2
2010-05-07	UMP	H	anciens	résolution	discute	1
2010-05-10	SRC	H	anciens	loi	attente	1
2010-05-11	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-05-11	UMP	H	anciens	loi	discute	1
2010-05-12	SRC	H	anciens	règlement de l'Assemblée nationale	discute	1
2010-05-19	NC	H	anciens	loi constitutionnelle	attente	1
2010-05-20	GDR	F	anciens	loi	attente	1
2010-05-20	UMP	H	anciens	loi	attente	1
2010-05-21	UMP	H	anciens	loi	attente	1
2010-05-25	GDR	F	anciens	création d'une commission d'enquête	attente	1
2010-05-26	SRC	H	anciens	loi organique	attente	1
2010-05-26	UMP	H	anciens	loi constitutionnelle	attente	1
2010-05-26	UMP	H	anciens	loi organique	attente	1
2010-05-31	GDR	F	anciens	loi	attente	1
2010-05-31	SRC	F	anciens	loi	attente	1
2010-05-31	SRC	H	anciens	loi	attente	1
2010-05-31	UMP	F	anciens	loi	attente	4
2010-05-31	UMP	H	anciens	loi	attente	14
2010-06-02	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-06-03	UMP	H	anciens	loi	discute	1
2010-06-15	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-06-15	SRC	H	anciens	résolution européenne	attente	1
2010-06-15	UMP	F	anciens	résolution européenne	attente	1
2010-06-16	SRC	F	anciens	résolution européenne	attente	1
2010-06-18	SRC	H	anciens	création d'une commission d'enquête	discute	1
2010-06-18	UMP	H	anciens	résolution européenne	attente	1
2010-06-21	UMP	F	anciens	loi	attente	4
2010-06-21	UMP	H	anciens	loi	attente	15
2010-06-21	UMP	H	anciens	loi	discute	1
2010-06-24	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-06-24	UMP	F	anciens	loi	attente	1
2010-06-25	UMP	H	anciens	loi	attente	1
2010-06-28	UMP	H	anciens	loi	attente	1
2010-07-01	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-07-01	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-07-02	UMP	H	anciens	loi constitutionnelle	attente	1
2010-07-05	GDR	F	anciens	loi	attente	1
2010-07-05	GDR	H	anciens	loi	attente	1
2010-07-05	SRC	F	anciens	loi	discute	1
2010-07-05	UMP	F	anciens	loi	attente	6
2010-07-05	UMP	H	anciens	loi	attente	14
2010-07-08	SRC	H	anciens	création d'une commission d'enquête	attente	1
2010-07-09	SRC	F	anciens	résolution	attente	1
2010-07-12	UMP	F	anciens	résolution européenne	attente	1
2010-07-12	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-07-12	UMP	H	anciens	résolution européenne	attente	1
2010-07-15	UMP	H	anciens	loi	attente	2
2010-07-16	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-07-16	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-07-20	SRC	H	anciens	loi organique	attente	1
2010-07-20	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-07-26	UMP	H	anciens	loi organique	attente	1
2010-07-30	NC	H	anciens	loi	attente	2
2010-07-30	NC	H	anciens	loi	discute	1
2010-07-30	SRC	H	anciens	loi	attente	2
2010-07-30	SRC	H	anciens	loi	discute	1
2010-07-30	UMP	F	anciens	loi	attente	1
2010-07-30	UMP	H	anciens	loi	attente	20
2010-07-30	UMP	H	anciens	loi	discute	1
2010-08-06	UMP	H	anciens	loi	discute	1
2010-08-09	UMP	F	anciens	résolution	attente	1
2010-09-08	SRC	H	anciens	loi	discute	1
2010-09-09	SRC	H	anciens	loi constitutionnelle	attente	1
2010-09-09	SRC	H	anciens	loi organique	attente	1
2010-09-09	SRC	H	anciens	loi organique	discute	1
2010-09-28	GDR	H	anciens	loi	attente	2
2010-09-28	NC	H	anciens	loi	attente	1
2010-09-28	UMP	F	anciens	loi	attente	2
2010-09-28	UMP	H	anciens	loi	attente	16
2010-09-30	GDR	F	anciens	résolution	attente	1
2010-10-06	UMP	F	anciens	loi organique	attente	1
2010-10-13	GDR	H	anciens	loi	attente	1
2010-10-14	GDR	H	anciens	création d'une commission d'enquête	attente	1
2010-10-14	UMP	H	anciens	résolution	attente	1
2010-10-19	GDR	H	anciens	loi	attente	1
2010-10-19	UMP	F	anciens	loi	attente	2
2010-10-19	UMP	H	anciens	loi	attente	18
2010-10-19	UMP	H	anciens	loi organique	attente	1
2010-10-20	GDR	H	anciens	règlement de l'Assemblée nationale	attente	1
2010-10-25	GDR	H	anciens	règlement de l'Assemblée nationale	attente	1
2010-10-27	GDR	H	anciens	loi constitutionnelle	attente	1
2010-10-27	GDR	H	anciens	résolution	attente	1
2010-10-27	NI	H	anciens	loi constitutionnelle	attente	1
2010-10-29	UMP	H	anciens	création d'une commission d'enquête	attente	1
2010-11-02	GDR	F	anciens	loi constitutionnelle	discute	1
2010-11-03	GDR	H	anciens	loi	discute	1
2010-11-09	NI	H	anciens	loi organique	discute	1
2010-11-10	GDR	F	anciens	création d'une commission d'enquête	attente	1
2010-11-18	GDR	H	anciens	loi	attente	1
2010-11-18	NI	H	anciens	création d'une commission d'enquête	attente	1
2010-11-18	UMP	H	anciens	loi	attente	3
2010-11-19	GDR	H	anciens	loi	attente	1
2010-11-19	NI	H	anciens	loi	attente	1
2010-11-19	SRC	H	anciens	loi	attente	1
2010-11-19	UMP	F	anciens	loi	attente	2
2010-11-19	UMP	H	anciens	loi	attente	16
2010-11-29	GDR	H	anciens	création d'une commission d'enquête	discute	1
2010-12-01	GDR	F	anciens	résolution	attente	1
2010-12-01	UMP	F	anciens	résolution	attente	1
2010-12-07	UMP	H	anciens	loi	attente	3
2010-12-10	UMP	H	anciens	loi organique	attente	1
2010-12-13	GDR	H	anciens	loi	attente	1
2010-12-13	NC	H	anciens	loi	discute	1
2010-12-13	NI	F	anciens	loi	attente	1
2010-12-13	SRC	H	anciens	loi	attente	2
2010-12-13	SRC	H	anciens	loi	discute	1
2010-12-13	UMP	F	anciens	loi	attente	3
2010-12-13	UMP	H	anciens	loi	attente	13
2010-12-13	UMP	H	anciens	loi	discute	1
2010-12-22	NC	H	anciens	loi	attente	1
2010-12-22	NI	H	anciens	loi	attente	1
2010-12-22	SRC	H	anciens	loi	attente	3
2010-12-22	UMP	F	anciens	loi	attente	4
2010-12-22	UMP	H	anciens	loi	attente	7
2010-12-24	SRC	H	anciens	loi	attente	1
2010-12-24	SRC	H	anciens	loi	discute	1
2011-01-07	SRC	H	anciens	loi	attente	1
2011-01-07	SRC	H	anciens	loi	discute	2
2011-01-07	UMP	F	anciens	loi	attente	1
2011-01-07	UMP	H	anciens	loi	attente	13
2011-01-11	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-01-11	NI	H	anciens	création d'une commission d'enquête	attente	1
2011-01-13	SRC	H	anciens	résolution	attente	1
2011-01-17	NI	H	anciens	loi	attente	1
2011-01-21	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-01-26	GDR	F	anciens	loi	attente	1
2011-01-26	NC	H	anciens	loi	attente	1
2011-01-26	NI	H	anciens	loi	attente	1
2011-01-26	SRC	H	anciens	loi	attente	1
2011-01-26	UMP	F	anciens	loi	attente	2
2011-01-26	UMP	H	anciens	loi	attente	11
2011-02-03	GDR	H	anciens	loi constitutionnelle	attente	1
2011-02-09	SRC	H	anciens	loi	discute	1
2011-02-09	SRC	H	anciens	résolution européenne	attente	1
2011-02-09	UMP	H	anciens	résolution européenne	attente	1
2011-02-10	UMP	H	anciens	loi	discute	1
2011-02-17	SRC	H	anciens	loi	attente	1
2011-02-18	GDR	F	anciens	loi	attente	1
2011-02-18	NC	H	anciens	loi	attente	1
2011-02-18	UMP	F	anciens	loi	attente	2
2011-02-18	UMP	H	anciens	loi	attente	9
2011-02-23	UMP	F	anciens	loi constitutionnelle	attente	1
2011-02-25	UMP	H	anciens	résolution	attente	1
2011-02-28	GDR	F	anciens	loi	attente	1
2011-02-28	GDR	H	anciens	loi	attente	1
2011-02-28	NI	H	anciens	loi	attente	1
2011-02-28	SRC	H	anciens	loi	attente	1
2011-02-28	UMP	F	anciens	loi	attente	1
2011-02-28	UMP	H	anciens	loi	attente	5
2011-02-28	UMP	H	anciens	loi	discute	1
2011-03-01	UMP	H	anciens	résolution européenne	attente	1
2011-03-07	NC	H	anciens	loi	discute	1
2011-03-09	SRC	F	anciens	résolution européenne	attente	1
2011-03-09	UMP	H	anciens	résolution	discute	1
2011-03-09	UMP	H	anciens	résolution européenne	attente	2
2011-03-11	SRC	H	anciens	résolution	discute	1
2011-03-21	GDR	H	anciens	résolution	attente	1
2011-03-22	GDR	H	anciens	loi	attente	1
2011-03-22	NC	H	anciens	loi	attente	4
2011-03-22	NI	H	anciens	loi	attente	1
2011-03-22	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-03-22	SRC	H	anciens	loi	discute	1
2011-03-22	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-03-22	UMP	H	anciens	loi	attente	13
2011-03-22	UMP	H	anciens	loi	discute	1
2011-03-31	SRC	H	anciens	résolution	attente	1
2011-04-05	NI	H	anciens	résolution	attente	1
2011-04-05	UMP	H	anciens	loi organique	attente	1
2011-04-06	UMP	F	anciens	loi organique	attente	1
2011-04-07	UMP	H	anciens	loi	attente	1
2011-04-11	UMP	H	anciens	résolution	attente	1
2011-04-12	UMP	H	anciens	résolution européenne	attente	1
2011-04-14	GDR	F	anciens	loi	attente	2
2011-04-14	GDR	H	anciens	loi	attente	1
2011-04-14	SRC	H	anciens	loi	attente	3
2011-04-14	SRC	H	anciens	loi	discute	2
2011-04-14	UMP	F	anciens	loi	attente	2
2011-04-14	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-04-14	UMP	H	anciens	loi	attente	9
2011-04-14	UMP	H	anciens	loi	discute	1
2011-04-15	SRC	H	anciens	loi	discute	1
2011-04-20	SRC	F	anciens	résolution européenne	attente	1
2011-04-20	SRC	H	anciens	résolution européenne	attente	1
2011-04-29	GDR	F	anciens	loi	attente	1
2011-04-29	GDR	H	anciens	loi	attente	1
2011-04-29	NC	H	anciens	loi	attente	1
2011-04-29	SRC	H	anciens	loi	attente	3
2011-04-29	UMP	F	anciens	loi	attente	2
2011-04-29	UMP	H	anciens	loi	attente	20
2011-04-29	UMP	H	anciens	loi	discute	2
2011-04-30	UMP	F	anciens	loi	attente	1
2011-05-03	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-05-03	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-05-06	UMP	F	anciens	loi organique	attente	1
2011-05-10	NC	H	anciens	résolution	attente	1
2011-05-11	NI	H	anciens	loi	attente	1
2011-05-13	UMP	F	anciens	loi	attente	1
2011-05-16	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-05-18	GDR	H	anciens	loi constitutionnelle	attente	1
2011-05-18	SRC	H	anciens	création d'une commission d'enquête	discute	1
2011-05-19	UMP	H	anciens	loi constitutionnelle	attente	1
2011-05-20	UMP	F	anciens	loi organique	attente	1
2011-05-20	UMP	H	anciens	résolution européenne	attente	1
2011-05-23	SRC	F	anciens	résolution européenne	discute	1
2011-05-23	SRC	H	anciens	résolution européenne	discute	1
2011-05-25	NC	H	anciens	création d'une commission d'enquête	attente	1
2011-05-26	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-05-26	UMP	H	anciens	résolution	discute	1
2011-05-30	SRC	F	anciens	résolution européenne	attente	1
2011-05-30	UMP	H	anciens	résolution européenne	attente	1
2011-05-31	GDR	F	anciens	loi	attente	1
2011-05-31	NC	H	anciens	loi	attente	1
2011-05-31	NI	F	anciens	loi	attente	1
2011-05-31	SRC	H	anciens	loi	attente	2
2011-05-31	UMP	F	anciens	loi	attente	8
2011-05-31	UMP	H	anciens	loi	attente	12
2011-06-03	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-06-06	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-06-07	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-06-10	NI	H	anciens	création d'une commission d'enquête	attente	1
2011-06-10	UMP	H	anciens	loi organique	attente	2
2011-06-14	SRC	H	anciens	résolution européenne	attente	1
2011-06-14	UMP	H	anciens	résolution européenne	attente	1
2011-06-15	NC	H	anciens	loi constitutionnelle	attente	1
2011-06-16	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-06-20	SRC	F	anciens	résolution	discute	1
2011-06-24	UMP	H	anciens	création d'une commission d'enquête	discute	1
2011-06-27	GDR	H	anciens	loi	attente	1
2011-06-27	SRC	F	anciens	loi	attente	1
2011-06-27	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-06-27	SRC	H	anciens	loi	attente	1
2011-06-27	UMP	F	anciens	loi	attente	4
2011-06-27	UMP	H	anciens	loi	attente	21
2011-06-27	UMP	H	anciens	loi	discute	1
2011-06-28	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-06-29	SRC	H	anciens	résolution européenne	attente	1
2011-06-29	UMP	H	anciens	résolution européenne	attente	1
2011-06-30	SRC	H	anciens	loi	attente	1
2011-06-30	UMP	H	anciens	résolution européenne	attente	1
2011-07-04	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-07-08	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-07-08	UMP	F	anciens	création d'une commission d'enquête	attente	1
2011-07-08	UMP	H	anciens	loi constitutionnelle	attente	1
2011-07-08	UMP	H	anciens	loi organique	attente	1
2011-07-12	GDR	H	anciens	résolution	attente	1
2011-07-18	SRC	H	anciens	loi	attente	1
2011-07-18	SRC	H	anciens	loi	discute	2
2011-07-18	UMP	F	anciens	loi	attente	5
2011-07-18	UMP	H	anciens	loi	attente	17
2011-07-21	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-07-28	GDR	F	anciens	loi	attente	2
2011-07-28	NC	H	anciens	loi	attente	3
2011-07-28	NI	F	anciens	loi	attente	1
2011-07-28	SRC	F	anciens	loi	attente	1
2011-07-28	SRC	F	anciens	loi	discute	1
2011-07-28	SRC	H	anciens	loi	attente	2
2011-07-28	SRC	H	anciens	loi	discute	2
2011-07-28	UMP	F	anciens	loi	attente	3
2011-07-28	UMP	H	anciens	loi	attente	16
2011-07-28	UMP	H	anciens	loi	discute	1
2011-08-04	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-08-05	UMP	H	anciens	loi	discute	2
2011-09-06	NC	H	anciens	résolution	attente	1
2011-09-07	UMP	H	anciens	création d'une commission d'enquête	attente	1
2011-09-27	UMP	H	anciens	résolution européenne	attente	1
2011-10-03	UMP	H	anciens	loi	attente	1
2011-10-04	SRC	H	anciens	résolution européenne	attente	1
2011-10-04	UMP	H	anciens	résolution	attente	1
2011-10-04	UMP	H	anciens	résolution européenne	attente	1
2011-10-05	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-10-05	SRC	H	anciens	résolution	attente	1
2011-10-12	SRC	F	anciens	loi	discute	2
2011-10-12	SRC	H	anciens	loi	discute	2
2011-10-12	SRC	H	anciens	résolution	discute	1
2011-10-12	UMP	H	anciens	loi constitutionnelle	attente	1
2011-10-13	GDR	H	anciens	loi	discute	1
2011-10-13	NC	H	anciens	loi	attente	4
2011-10-13	SRC	F	anciens	loi	attente	1
2011-10-13	SRC	H	anciens	loi	attente	2
2011-10-13	UMP	F	anciens	loi	attente	1
2011-10-13	UMP	F	anciens	loi	discute	1
2011-10-13	UMP	H	anciens	loi	attente	16
2011-10-14	GDR	H	anciens	résolution	attente	1
2011-10-18	NI	H	anciens	loi constitutionnelle	discute	1
2011-10-18	NI	H	anciens	loi organique	discute	1
2011-10-19	GDR	F	anciens	résolution	discute	1
2011-10-19	GDR	H	anciens	résolution européenne	discute	1
2011-10-19	UMP	F	anciens	résolution européenne	attente	1
2011-10-21	UMP	F	anciens	loi organique	attente	1
2011-10-24	GDR	H	anciens	loi	discute	1
2011-10-24	NI	F	anciens	résolution	attente	1
2011-10-24	NI	H	anciens	loi	discute	1
2011-10-28	UMP	H	anciens	loi organique	attente	1
2011-11-02	UMP	F	anciens	loi organique	attente	1
2011-11-02	UMP	H	anciens	résolution européenne	attente	1
2011-11-03	GDR	F	anciens	création d'une commission d'enquête	attente	1
2011-11-04	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-11-04	SRC	H	anciens	création d'une commission d'enquête	attente	1
2011-11-08	GDR	F	anciens	loi	attente	1
2011-11-08	NC	H	anciens	loi	attente	1
2011-11-08	NC	H	anciens	loi	discute	1
2011-11-08	NI	H	anciens	loi	attente	1
2011-11-08	UMP	F	anciens	loi	attente	5
2011-11-08	UMP	H	anciens	loi	attente	14
2011-11-08	UMP	H	anciens	loi	discute	1
2011-11-10	GDR	H	anciens	création d'une commission d'enquête	attente	1
2011-11-10	UMP	H	anciens	loi constitutionnelle	attente	1
2011-11-14	GDR	H	anciens	loi	attente	2
2011-11-14	SRC	F	anciens	loi	attente	2
2011-11-14	UMP	F	anciens	loi	attente	8
2011-11-14	UMP	F	anciens	loi	discute	1
2011-11-14	UMP	H	anciens	loi	attente	18
2011-11-16	GDR	H	anciens	loi constitutionnelle	attente	1
2011-11-16	NI	H	anciens	loi organique	attente	1
2011-11-16	UMP	H	anciens	résolution européenne	attente	1
2011-11-17	UMP	H	anciens	loi constitutionnelle	attente	1
2011-11-18	UMP	H	anciens	résolution européenne	attente	1
2011-11-22	GDR	F	anciens	loi	attente	1
2011-11-22	SRC	H	anciens	loi	attente	1
2011-11-22	UMP	F	anciens	loi	attente	2
2011-11-22	UMP	F	anciens	loi	discute	1
2011-11-22	UMP	H	anciens	loi	attente	4
2011-11-22	UMP	H	anciens	loi	discute	2
2011-11-25	SRC	H	anciens	résolution	attente	1
2011-11-25	UMP	H	anciens	résolution	attente	1
2011-11-29	SRC	F	anciens	résolution européenne	attente	1
2011-11-29	UMP	H	anciens	résolution européenne	attente	1
2011-12-02	GDR	F	anciens	création d'une commission d'enquête	attente	1
2011-12-02	UMP	H	anciens	résolution	discute	1
2011-12-05	SRC	F	anciens	résolution européenne	discute	1
2011-12-05	UMP	H	anciens	loi organique	attente	1
2011-12-05	UMP	H	anciens	résolution européenne	discute	1
2011-12-07	GDR	F	anciens	loi	attente	1
2011-12-07	SRC	H	anciens	loi	attente	1
2011-12-07	UMP	F	anciens	loi	attente	7
2011-12-07	UMP	H	anciens	loi	attente	10
