date	groupes	genre	renouveau	debats	interventions	total
2013-02-19	ECOLO	F	nouveaux	commissions	presidence	662
2013-02-19	ECOLO	F	nouveaux	hemicycle	invectives	18
2013-02-19	ECOLO	F	nouveaux	hemicycle	longues	306
2013-02-19	ECOLO	H	nouveaux	commissions	longues	668
2013-02-19	ECOLO	H	nouveaux	hemicycle	invectives	25
2013-02-19	ECOLO	H	nouveaux	hemicycle	longues	1503
2013-02-19	GDR	H	anciens	hemicycle	invectives	18
2013-02-19	GDR	H	anciens	hemicycle	longues	196
2013-02-19	GDR	H	nouveaux	hemicycle	longues	1297
2013-02-19	NI	F	nouveaux	hemicycle	longues	203
2013-02-19	NI	H	anciens	hemicycle	invectives	100
2013-02-19	NI	H	anciens	hemicycle	longues	218
2013-02-19	RRDP	H	anciens	hemicycle	longues	815
2013-02-19	RRDP	H	nouveaux	commissions	longues	437
2013-02-19	RRDP	H	nouveaux	hemicycle	longues	490
2013-02-19	SRC	F	anciens	commissions	longues	314
2013-02-19	SRC	F	anciens	commissions	presidence	2676
2013-02-19	SRC	F	anciens	hemicycle	invectives	157
2013-02-19	SRC	F	anciens	hemicycle	longues	1764
2013-02-19	SRC	F	anciens	hemicycle	presidence	4483
2013-02-19	SRC	F	nouveaux	commissions	longues	1352
2013-02-19	SRC	F	nouveaux	hemicycle	invectives	34
2013-02-19	SRC	F	nouveaux	hemicycle	longues	2316
2013-02-19	SRC	H	anciens	commissions	invectives	40
2013-02-19	SRC	H	anciens	commissions	longues	2333
2013-02-19	SRC	H	anciens	commissions	presidence	609
2013-02-19	SRC	H	anciens	hemicycle	invectives	357
2013-02-19	SRC	H	anciens	hemicycle	longues	3239
2013-02-19	SRC	H	anciens	hemicycle	presidence	685
2013-02-19	SRC	H	nouveaux	commissions	longues	1423
2013-02-19	SRC	H	nouveaux	hemicycle	invectives	243
2013-02-19	SRC	H	nouveaux	hemicycle	longues	6998
2013-02-19	UDI	H	anciens	commissions	invectives	76
2013-02-19	UDI	H	anciens	commissions	longues	1559
2013-02-19	UDI	H	anciens	hemicycle	invectives	217
2013-02-19	UDI	H	anciens	hemicycle	longues	5554
2013-02-19	UDI	H	nouveaux	hemicycle	invectives	5
2013-02-19	UMP	F	anciens	commissions	longues	98
2013-02-19	UMP	F	anciens	hemicycle	invectives	82
2013-02-19	UMP	F	anciens	hemicycle	longues	1839
2013-02-19	UMP	F	nouveaux	commissions	longues	314
2013-02-19	UMP	F	nouveaux	hemicycle	invectives	16
2013-02-19	UMP	F	nouveaux	hemicycle	longues	1901
2013-02-19	UMP	H	anciens	commissions	invectives	92
2013-02-19	UMP	H	anciens	commissions	longues	2644
2013-02-19	UMP	H	anciens	commissions	presidence	1255
2013-02-19	UMP	H	anciens	hemicycle	invectives	1085
2013-02-19	UMP	H	anciens	hemicycle	longues	20551
2013-02-19	UMP	H	nouveaux	commissions	longues	480
2013-02-19	UMP	H	nouveaux	hemicycle	invectives	344
2013-02-19	UMP	H	nouveaux	hemicycle	longues	8237
2013-02-20	ECOLO	F	nouveaux	commissions	longues	2858
2013-02-20	ECOLO	F	nouveaux	commissions	presidence	469
2013-02-20	ECOLO	F	nouveaux	hemicycle	invectives	40
2013-02-20	ECOLO	F	nouveaux	hemicycle	longues	995
2013-02-20	ECOLO	H	anciens	hemicycle	invectives	11
2013-02-20	ECOLO	H	anciens	hemicycle	longues	4263
2013-02-20	ECOLO	H	nouveaux	commissions	longues	237
2013-02-20	ECOLO	H	nouveaux	hemicycle	longues	425
2013-02-20	GDR	H	anciens	commissions	longues	1176
2013-02-20	GDR	H	anciens	hemicycle	invectives	31
2013-02-20	GDR	H	anciens	hemicycle	longues	3081
2013-02-20	GDR	H	nouveaux	commissions	longues	116
2013-02-20	GDR	H	nouveaux	hemicycle	invectives	13
2013-02-20	GDR	H	nouveaux	hemicycle	longues	297
2013-02-20	NI	F	nouveaux	hemicycle	longues	1498
2013-02-20	NI	H	anciens	hemicycle	invectives	70
2013-02-20	NI	H	anciens	hemicycle	longues	323
2013-02-20	RRDP	F	anciens	commissions	longues	189
2013-02-20	RRDP	F	nouveaux	commissions	longues	520
2013-02-20	RRDP	F	nouveaux	hemicycle	invectives	14
2013-02-20	RRDP	H	anciens	commissions	longues	125
2013-02-20	RRDP	H	anciens	commissions	presidence	609
2013-02-20	RRDP	H	anciens	hemicycle	longues	1887
2013-02-20	RRDP	H	nouveaux	commissions	longues	1318
2013-02-20	SRC	F	anciens	commissions	invectives	56
2013-02-20	SRC	F	anciens	commissions	longues	3683
2013-02-20	SRC	F	anciens	commissions	presidence	3814
2013-02-20	SRC	F	anciens	hemicycle	invectives	115
2013-02-20	SRC	F	anciens	hemicycle	longues	1767
2013-02-20	SRC	F	anciens	hemicycle	presidence	2249
2013-02-20	SRC	F	nouveaux	commissions	invectives	51
2013-02-20	SRC	F	nouveaux	commissions	longues	2735
2013-02-20	SRC	F	nouveaux	hemicycle	invectives	148
2013-02-20	SRC	F	nouveaux	hemicycle	longues	1745
2013-02-20	SRC	H	anciens	commissions	invectives	115
2013-02-20	SRC	H	anciens	commissions	longues	11309
2013-02-20	SRC	H	anciens	commissions	presidence	5150
2013-02-20	SRC	H	anciens	hemicycle	invectives	387
2013-02-20	SRC	H	anciens	hemicycle	longues	4045
2013-02-20	SRC	H	anciens	hemicycle	presidence	760
2013-02-20	SRC	H	nouveaux	commissions	invectives	40
2013-02-20	SRC	H	nouveaux	commissions	longues	6212
2013-02-20	SRC	H	nouveaux	hemicycle	invectives	253
2013-02-20	SRC	H	nouveaux	hemicycle	longues	2433
2013-02-20	UDI	F	nouveaux	hemicycle	longues	349
2013-02-20	UDI	H	anciens	commissions	invectives	31
2013-02-20	UDI	H	anciens	commissions	longues	2469
2013-02-20	UDI	H	anciens	hemicycle	invectives	335
2013-02-20	UDI	H	anciens	hemicycle	longues	7863
2013-02-20	UDI	H	nouveaux	hemicycle	invectives	5
2013-02-20	UDI	H	nouveaux	hemicycle	longues	291
2013-02-20	UMP	F	anciens	commissions	invectives	16
2013-02-20	UMP	F	anciens	commissions	longues	823
2013-02-20	UMP	F	anciens	hemicycle	invectives	5
2013-02-20	UMP	F	anciens	hemicycle	longues	78
2013-02-20	UMP	F	nouveaux	commissions	longues	228
2013-02-20	UMP	F	nouveaux	hemicycle	invectives	7
2013-02-20	UMP	F	nouveaux	hemicycle	longues	842
2013-02-20	UMP	H	anciens	commissions	invectives	56
2013-02-20	UMP	H	anciens	commissions	longues	11842
2013-02-20	UMP	H	anciens	commissions	presidence	856
2013-02-20	UMP	H	anciens	hemicycle	invectives	899
2013-02-20	UMP	H	anciens	hemicycle	longues	12849
2013-02-20	UMP	H	anciens	hemicycle	presidence	1611
2013-02-20	UMP	H	nouveaux	commissions	longues	1518
2013-02-20	UMP	H	nouveaux	hemicycle	invectives	481
2013-02-20	UMP	H	nouveaux	hemicycle	longues	12062
2013-02-21	ECOLO	F	nouveaux	hemicycle	invectives	22
2013-02-21	ECOLO	F	nouveaux	hemicycle	longues	2079
2013-02-21	ECOLO	H	anciens	hemicycle	invectives	5
2013-02-21	ECOLO	H	anciens	hemicycle	longues	1897
2013-02-21	GDR	H	anciens	hemicycle	invectives	6
2013-02-21	GDR	H	anciens	hemicycle	longues	2903
2013-02-21	NI	H	nouveaux	hemicycle	invectives	40
2013-02-21	NI	H	nouveaux	hemicycle	longues	1409
2013-02-21	RRDP	H	nouveaux	hemicycle	longues	982
2013-02-21	SRC	F	anciens	commissions	longues	197
2013-02-21	SRC	F	anciens	hemicycle	invectives	85
2013-02-21	SRC	F	anciens	hemicycle	longues	938
2013-02-21	SRC	F	anciens	hemicycle	presidence	2454
2013-02-21	SRC	F	nouveaux	commissions	longues	238
2013-02-21	SRC	F	nouveaux	hemicycle	invectives	158
2013-02-21	SRC	F	nouveaux	hemicycle	longues	8525
2013-02-21	SRC	H	anciens	commissions	invectives	138
2013-02-21	SRC	H	anciens	commissions	longues	4206
2013-02-21	SRC	H	anciens	hemicycle	invectives	137
2013-02-21	SRC	H	anciens	hemicycle	longues	2682
2013-02-21	SRC	H	nouveaux	commissions	invectives	24
2013-02-21	SRC	H	nouveaux	commissions	longues	2135
2013-02-21	SRC	H	nouveaux	hemicycle	invectives	127
2013-02-21	SRC	H	nouveaux	hemicycle	longues	2135
2013-02-21	UDI	H	anciens	hemicycle	invectives	163
2013-02-21	UDI	H	anciens	hemicycle	longues	5536
2013-02-21	UDI	H	nouveaux	hemicycle	invectives	19
2013-02-21	UDI	H	nouveaux	hemicycle	longues	985
2013-02-21	UMP	F	anciens	hemicycle	longues	1614
2013-02-21	UMP	F	nouveaux	hemicycle	invectives	29
2013-02-21	UMP	F	nouveaux	hemicycle	longues	1121
2013-02-21	UMP	H	anciens	commissions	longues	48
2013-02-21	UMP	H	anciens	commissions	presidence	2169
2013-02-21	UMP	H	anciens	hemicycle	invectives	953
2013-02-21	UMP	H	anciens	hemicycle	longues	18597
2013-02-21	UMP	H	anciens	hemicycle	presidence	1753
2013-02-21	UMP	H	nouveaux	hemicycle	invectives	362
2013-02-21	UMP	H	nouveaux	hemicycle	longues	6565
2013-02-22	ECOLO	H	nouveaux	hemicycle	invectives	36
2013-02-22	ECOLO	H	nouveaux	hemicycle	longues	1017
2013-02-22	ECOLO	H	nouveaux	hemicycle	presidence	5914
2013-02-22	GDR	H	anciens	hemicycle	invectives	121
2013-02-22	GDR	H	anciens	hemicycle	longues	1268
2013-02-22	GDR	H	nouveaux	hemicycle	invectives	18
2013-02-22	GDR	H	nouveaux	hemicycle	longues	1543
2013-02-22	NI	H	anciens	hemicycle	invectives	128
2013-02-22	NI	H	anciens	hemicycle	longues	4022
2013-02-22	RRDP	H	nouveaux	hemicycle	invectives	74
2013-02-22	RRDP	H	nouveaux	hemicycle	longues	1183
2013-02-22	SRC	F	anciens	hemicycle	invectives	113
2013-02-22	SRC	F	anciens	hemicycle	longues	1376
2013-02-22	SRC	F	anciens	hemicycle	presidence	3793
2013-02-22	SRC	F	nouveaux	hemicycle	invectives	61
2013-02-22	SRC	F	nouveaux	hemicycle	longues	901
2013-02-22	SRC	H	anciens	hemicycle	invectives	123
2013-02-22	SRC	H	anciens	hemicycle	longues	2257
2013-02-22	SRC	H	nouveaux	hemicycle	invectives	750
2013-02-22	SRC	H	nouveaux	hemicycle	longues	8097
2013-02-22	UDI	H	anciens	hemicycle	invectives	589
2013-02-22	UDI	H	anciens	hemicycle	longues	9266
2013-02-22	UMP	F	nouveaux	hemicycle	invectives	19
2013-02-22	UMP	F	nouveaux	hemicycle	longues	77
2013-02-22	UMP	H	anciens	hemicycle	invectives	1288
2013-02-22	UMP	H	anciens	hemicycle	longues	11432
2013-02-22	UMP	H	nouveaux	hemicycle	invectives	944
2013-02-22	UMP	H	nouveaux	hemicycle	longues	14953
2013-02-26	ECOLO	F	nouveaux	commissions	longues	621
2013-02-26	ECOLO	F	nouveaux	commissions	presidence	144
2013-02-26	ECOLO	F	nouveaux	hemicycle	invectives	21
2013-02-26	ECOLO	F	nouveaux	hemicycle	longues	3346
2013-02-26	ECOLO	H	nouveaux	hemicycle	longues	3151
2013-02-26	GDR	F	anciens	hemicycle	invectives	5
2013-02-26	GDR	F	anciens	hemicycle	longues	796
2013-02-26	GDR	H	anciens	hemicycle	longues	879
2013-02-26	GDR	H	nouveaux	commissions	invectives	18
2013-02-26	GDR	H	nouveaux	commissions	longues	1098
2013-02-26	GDR	H	nouveaux	hemicycle	longues	2850
2013-02-26	NI	H	anciens	hemicycle	invectives	14
2013-02-26	NI	H	nouveaux	hemicycle	longues	462
2013-02-26	RRDP	F	anciens	commissions	longues	441
2013-02-26	RRDP	F	anciens	hemicycle	longues	2066
2013-02-26	RRDP	F	nouveaux	commissions	longues	326
2013-02-26	RRDP	H	anciens	hemicycle	longues	307
2013-02-26	RRDP	H	nouveaux	commissions	longues	526
2013-02-26	RRDP	H	nouveaux	hemicycle	invectives	17
2013-02-26	RRDP	H	nouveaux	hemicycle	longues	1830
2013-02-26	SRC	F	anciens	commissions	invectives	13
2013-02-26	SRC	F	anciens	commissions	longues	1417
2013-02-26	SRC	F	anciens	commissions	presidence	345
2013-02-26	SRC	F	anciens	hemicycle	invectives	25
2013-02-26	SRC	F	anciens	hemicycle	longues	1429
2013-02-26	SRC	F	anciens	hemicycle	presidence	2706
2013-02-26	SRC	F	nouveaux	commissions	longues	161
2013-02-26	SRC	F	nouveaux	hemicycle	longues	3269
2013-02-26	SRC	H	anciens	commissions	invectives	27
2013-02-26	SRC	H	anciens	commissions	longues	3434
2013-02-26	SRC	H	anciens	commissions	presidence	2220
2013-02-26	SRC	H	anciens	hemicycle	invectives	71
2013-02-26	SRC	H	anciens	hemicycle	longues	6801
2013-02-26	SRC	H	anciens	hemicycle	presidence	1526
2013-02-26	SRC	H	nouveaux	commissions	invectives	28
2013-02-26	SRC	H	nouveaux	commissions	longues	2811
2013-02-26	SRC	H	nouveaux	hemicycle	invectives	21
2013-02-26	SRC	H	nouveaux	hemicycle	longues	5948
2013-02-26	UDI	H	anciens	commissions	invectives	18
2013-02-26	UDI	H	anciens	commissions	longues	2188
2013-02-26	UDI	H	anciens	hemicycle	invectives	117
2013-02-26	UDI	H	anciens	hemicycle	longues	6280
2013-02-26	UMP	F	anciens	commissions	longues	372
2013-02-26	UMP	F	anciens	hemicycle	invectives	78
2013-02-26	UMP	F	anciens	hemicycle	longues	3819
2013-02-26	UMP	F	nouveaux	hemicycle	longues	610
2013-02-26	UMP	H	anciens	commissions	invectives	18
2013-02-26	UMP	H	anciens	commissions	longues	5512
2013-02-26	UMP	H	anciens	hemicycle	invectives	286
2013-02-26	UMP	H	anciens	hemicycle	longues	5891
2013-02-26	UMP	H	nouveaux	commissions	invectives	11
2013-02-26	UMP	H	nouveaux	commissions	longues	218
2013-02-26	UMP	H	nouveaux	hemicycle	invectives	38
2013-02-26	UMP	H	nouveaux	hemicycle	longues	5002
2013-02-27	ECOLO	F	nouveaux	commissions	invectives	69
2013-02-27	ECOLO	F	nouveaux	commissions	longues	3110
2013-02-27	ECOLO	F	nouveaux	commissions	presidence	806
2013-02-27	ECOLO	F	nouveaux	hemicycle	longues	651
2013-02-27	ECOLO	H	nouveaux	commissions	longues	1382
2013-02-27	ECOLO	H	nouveaux	hemicycle	longues	2093
2013-02-27	ECOLO	H	nouveaux	hemicycle	presidence	749
2013-02-27	GDR	F	anciens	commissions	invectives	32
2013-02-27	GDR	F	anciens	commissions	longues	646
2013-02-27	GDR	F	anciens	hemicycle	invectives	10
2013-02-27	GDR	F	anciens	hemicycle	longues	913
2013-02-27	GDR	H	anciens	commissions	invectives	42
2013-02-27	GDR	H	anciens	commissions	longues	675
2013-02-27	GDR	H	anciens	hemicycle	invectives	6
2013-02-27	GDR	H	anciens	hemicycle	longues	1630
2013-02-27	GDR	H	nouveaux	commissions	invectives	9
2013-02-27	GDR	H	nouveaux	commissions	longues	255
2013-02-27	NI	F	anciens	commissions	longues	91
2013-02-27	NI	F	nouveaux	commissions	longues	97
2013-02-27	NI	H	anciens	commissions	longues	387
2013-02-27	NI	H	anciens	hemicycle	invectives	4
2013-02-27	NI	H	nouveaux	hemicycle	longues	429
2013-02-27	RRDP	F	anciens	commissions	longues	89
2013-02-27	RRDP	H	anciens	hemicycle	longues	1648
2013-02-27	RRDP	H	nouveaux	commissions	invectives	26
2013-02-27	RRDP	H	nouveaux	commissions	longues	871
2013-02-27	RRDP	H	nouveaux	hemicycle	invectives	5
2013-02-27	RRDP	H	nouveaux	hemicycle	longues	549
2013-02-27	SRC	F	anciens	commissions	invectives	24
2013-02-27	SRC	F	anciens	commissions	longues	1087
2013-02-27	SRC	F	anciens	commissions	presidence	2255
2013-02-27	SRC	F	anciens	hemicycle	longues	2037
2013-02-27	SRC	F	anciens	hemicycle	presidence	601
2013-02-27	SRC	F	nouveaux	commissions	invectives	38
2013-02-27	SRC	F	nouveaux	commissions	longues	983
2013-02-27	SRC	F	nouveaux	hemicycle	invectives	31
2013-02-27	SRC	F	nouveaux	hemicycle	longues	663
2013-02-27	SRC	H	anciens	commissions	invectives	576
2013-02-27	SRC	H	anciens	commissions	longues	11271
2013-02-27	SRC	H	anciens	commissions	presidence	2862
2013-02-27	SRC	H	anciens	hemicycle	invectives	105
2013-02-27	SRC	H	anciens	hemicycle	longues	2286
2013-02-27	SRC	H	anciens	hemicycle	presidence	799
2013-02-27	SRC	H	nouveaux	commissions	invectives	102
2013-02-27	SRC	H	nouveaux	commissions	longues	5851
2013-02-27	SRC	H	nouveaux	hemicycle	invectives	16
2013-02-27	SRC	H	nouveaux	hemicycle	longues	5155
2013-02-27	UDI	H	anciens	commissions	invectives	18
2013-02-27	UDI	H	anciens	commissions	longues	1394
2013-02-27	UDI	H	anciens	hemicycle	invectives	33
2013-02-27	UDI	H	anciens	hemicycle	longues	2547
2013-02-27	UMP	F	anciens	commissions	longues	448
2013-02-27	UMP	F	anciens	hemicycle	invectives	26
2013-02-27	UMP	F	anciens	hemicycle	longues	723
2013-02-27	UMP	F	nouveaux	commissions	invectives	77
2013-02-27	UMP	F	nouveaux	commissions	longues	2455
2013-02-27	UMP	F	nouveaux	hemicycle	longues	884
2013-02-27	UMP	H	anciens	commissions	invectives	161
2013-02-27	UMP	H	anciens	commissions	longues	14184
2013-02-27	UMP	H	anciens	hemicycle	invectives	404
2013-02-27	UMP	H	anciens	hemicycle	longues	5869
2013-02-27	UMP	H	nouveaux	commissions	invectives	78
2013-02-27	UMP	H	nouveaux	commissions	longues	1581
2013-02-27	UMP	H	nouveaux	hemicycle	invectives	31
2013-02-27	UMP	H	nouveaux	hemicycle	longues	905
2013-02-28	ECOLO	F	nouveaux	commissions	invectives	262
2013-02-28	ECOLO	F	nouveaux	commissions	longues	3400
2013-02-28	ECOLO	F	nouveaux	hemicycle	invectives	5
2013-02-28	ECOLO	F	nouveaux	hemicycle	longues	3175
2013-02-28	ECOLO	H	nouveaux	commissions	invectives	46
2013-02-28	ECOLO	H	nouveaux	commissions	longues	830
2013-02-28	ECOLO	H	nouveaux	hemicycle	longues	750
2013-02-28	ECOLO	H	nouveaux	hemicycle	presidence	1990
2013-02-28	GDR	F	anciens	commissions	invectives	106
2013-02-28	GDR	F	anciens	commissions	longues	1025
2013-02-28	GDR	H	anciens	hemicycle	invectives	20
2013-02-28	GDR	H	anciens	hemicycle	longues	2195
2013-02-28	GDR	H	nouveaux	hemicycle	longues	690
2013-02-28	RRDP	F	anciens	hemicycle	longues	2053
2013-02-28	RRDP	H	nouveaux	commissions	invectives	150
2013-02-28	RRDP	H	nouveaux	commissions	longues	287
2013-02-28	RRDP	H	nouveaux	hemicycle	invectives	16
2013-02-28	RRDP	H	nouveaux	hemicycle	longues	2593
2013-02-28	SRC	F	anciens	commissions	invectives	106
2013-02-28	SRC	F	anciens	commissions	longues	996
2013-02-28	SRC	F	anciens	commissions	presidence	260
2013-02-28	SRC	F	anciens	hemicycle	longues	361
2013-02-28	SRC	F	anciens	hemicycle	presidence	954
2013-02-28	SRC	F	nouveaux	commissions	invectives	117
2013-02-28	SRC	F	nouveaux	commissions	longues	1992
2013-02-28	SRC	F	nouveaux	hemicycle	invectives	20
2013-02-28	SRC	F	nouveaux	hemicycle	longues	5430
2013-02-28	SRC	H	anciens	commissions	invectives	938
2013-02-28	SRC	H	anciens	commissions	longues	13737
2013-02-28	SRC	H	anciens	commissions	presidence	773
2013-02-28	SRC	H	anciens	hemicycle	invectives	55
2013-02-28	SRC	H	anciens	hemicycle	longues	6668
2013-02-28	SRC	H	anciens	hemicycle	presidence	310
2013-02-28	SRC	H	nouveaux	commissions	invectives	95
2013-02-28	SRC	H	nouveaux	commissions	longues	7668
2013-02-28	SRC	H	nouveaux	hemicycle	invectives	21
2013-02-28	SRC	H	nouveaux	hemicycle	longues	9407
2013-02-28	UDI	H	anciens	commissions	invectives	166
2013-02-28	UDI	H	anciens	commissions	longues	2758
2013-02-28	UDI	H	anciens	hemicycle	invectives	111
2013-02-28	UDI	H	anciens	hemicycle	longues	6008
2013-02-28	UDI	H	nouveaux	commissions	longues	339
2013-02-28	UMP	F	anciens	commissions	longues	404
2013-02-28	UMP	F	anciens	hemicycle	invectives	11
2013-02-28	UMP	F	anciens	hemicycle	longues	1374
2013-02-28	UMP	F	nouveaux	commissions	invectives	114
2013-02-28	UMP	F	nouveaux	commissions	longues	2271
2013-02-28	UMP	F	nouveaux	hemicycle	longues	1565
2013-02-28	UMP	H	anciens	commissions	invectives	229
2013-02-28	UMP	H	anciens	commissions	longues	7676
2013-02-28	UMP	H	anciens	commissions	presidence	1418
2013-02-28	UMP	H	anciens	hemicycle	invectives	309
2013-02-28	UMP	H	anciens	hemicycle	longues	10264
2013-02-28	UMP	H	nouveaux	commissions	longues	200
2013-02-28	UMP	H	nouveaux	hemicycle	invectives	5
2013-02-28	UMP	H	nouveaux	hemicycle	longues	2446
2013-03-11	ECOLO	F	nouveaux	hemicycle	longues	3228
2013-03-11	ECOLO	H	anciens	hemicycle	longues	368
2013-03-11	ECOLO	H	nouveaux	hemicycle	invectives	176
2013-03-11	ECOLO	H	nouveaux	hemicycle	longues	2273
2013-03-11	GDR	F	anciens	hemicycle	longues	3225
2013-03-11	GDR	H	anciens	hemicycle	invectives	256
2013-03-11	GDR	H	anciens	hemicycle	longues	3207
2013-03-11	NI	F	nouveaux	hemicycle	longues	1279
2013-03-11	RRDP	F	anciens	hemicycle	longues	1144
2013-03-11	RRDP	H	nouveaux	hemicycle	longues	2307
2013-03-11	SRC	F	anciens	hemicycle	invectives	45
2013-03-11	SRC	F	anciens	hemicycle	longues	2670
2013-03-11	SRC	F	anciens	hemicycle	presidence	2536
2013-03-11	SRC	F	nouveaux	hemicycle	invectives	77
2013-03-11	SRC	F	nouveaux	hemicycle	longues	394
2013-03-11	SRC	H	anciens	hemicycle	invectives	500
2013-03-11	SRC	H	anciens	hemicycle	longues	11209
2013-03-11	SRC	H	nouveaux	hemicycle	invectives	283
2013-03-11	SRC	H	nouveaux	hemicycle	longues	3865
2013-03-11	UDI	H	anciens	hemicycle	invectives	80
2013-03-11	UDI	H	anciens	hemicycle	longues	4957
2013-03-11	UDI	H	nouveaux	hemicycle	invectives	20
2013-03-11	UDI	H	nouveaux	hemicycle	longues	1300
2013-03-11	UMP	F	anciens	hemicycle	invectives	116
2013-03-11	UMP	F	anciens	hemicycle	longues	728
2013-03-11	UMP	F	nouveaux	hemicycle	invectives	15
2013-03-11	UMP	F	nouveaux	hemicycle	longues	297
2013-03-11	UMP	H	anciens	hemicycle	invectives	1796
2013-03-11	UMP	H	anciens	hemicycle	longues	18152
2013-03-11	UMP	H	nouveaux	hemicycle	invectives	84
2013-03-11	UMP	H	nouveaux	hemicycle	longues	2268
2013-03-12	ECOLO	F	nouveaux	commissions	longues	1280
2013-03-12	ECOLO	F	nouveaux	commissions	presidence	418
2013-03-12	ECOLO	F	nouveaux	hemicycle	invectives	4
2013-03-12	ECOLO	H	nouveaux	commissions	invectives	4
2013-03-12	ECOLO	H	nouveaux	commissions	longues	1343
2013-03-12	ECOLO	H	nouveaux	hemicycle	longues	432
2013-03-12	ECOLO	H	nouveaux	hemicycle	presidence	164
2013-03-12	GDR	F	anciens	hemicycle	invectives	26
2013-03-12	GDR	F	anciens	hemicycle	longues	379
2013-03-12	GDR	H	anciens	commissions	longues	473
2013-03-12	GDR	H	anciens	hemicycle	longues	348
2013-03-12	GDR	H	nouveaux	hemicycle	invectives	21
2013-03-12	NI	H	nouveaux	hemicycle	longues	368
2013-03-12	RRDP	F	anciens	commissions	invectives	17
2013-03-12	RRDP	F	anciens	commissions	longues	2210
2013-03-12	RRDP	F	nouveaux	commissions	longues	517
2013-03-12	RRDP	H	nouveaux	commissions	longues	1169
2013-03-12	RRDP	H	nouveaux	hemicycle	invectives	3
2013-03-12	RRDP	H	nouveaux	hemicycle	longues	399
2013-03-12	SRC	F	anciens	commissions	longues	2117
2013-03-12	SRC	F	anciens	commissions	presidence	1274
2013-03-12	SRC	F	anciens	hemicycle	invectives	53
2013-03-12	SRC	F	anciens	hemicycle	longues	2648
2013-03-12	SRC	F	anciens	hemicycle	presidence	1828
2013-03-12	SRC	F	nouveaux	commissions	longues	2066
2013-03-12	SRC	F	nouveaux	hemicycle	invectives	102
2013-03-12	SRC	F	nouveaux	hemicycle	longues	8984
2013-03-12	SRC	H	anciens	commissions	longues	1975
2013-03-12	SRC	H	anciens	commissions	presidence	1630
2013-03-12	SRC	H	anciens	hemicycle	invectives	371
2013-03-12	SRC	H	anciens	hemicycle	longues	5825
2013-03-12	SRC	H	anciens	hemicycle	presidence	757
2013-03-12	SRC	H	nouveaux	commissions	invectives	34
2013-03-12	SRC	H	nouveaux	commissions	longues	4699
2013-03-12	SRC	H	nouveaux	hemicycle	invectives	330
2013-03-12	SRC	H	nouveaux	hemicycle	longues	6180
2013-03-12	UDI	H	anciens	commissions	longues	1336
2013-03-12	UDI	H	anciens	hemicycle	invectives	53
2013-03-12	UDI	H	anciens	hemicycle	longues	1005
2013-03-12	UDI	H	nouveaux	hemicycle	longues	1080
2013-03-12	UMP	F	anciens	commissions	longues	679
2013-03-12	UMP	F	anciens	hemicycle	invectives	25
2013-03-12	UMP	F	anciens	hemicycle	longues	2450
2013-03-12	UMP	F	nouveaux	commissions	longues	492
2013-03-12	UMP	F	nouveaux	hemicycle	invectives	64
2013-03-12	UMP	F	nouveaux	hemicycle	longues	5465
2013-03-12	UMP	H	anciens	commissions	longues	10283
2013-03-12	UMP	H	anciens	hemicycle	invectives	643
2013-03-12	UMP	H	anciens	hemicycle	longues	14333
2013-03-12	UMP	H	anciens	hemicycle	presidence	541
2013-03-12	UMP	H	nouveaux	commissions	longues	269
2013-03-12	UMP	H	nouveaux	hemicycle	invectives	238
2013-03-12	UMP	H	nouveaux	hemicycle	longues	5160
2013-03-13	ECOLO	F	nouveaux	commissions	longues	610
2013-03-13	ECOLO	F	nouveaux	commissions	presidence	1770
2013-03-13	ECOLO	F	nouveaux	hemicycle	longues	695
2013-03-13	ECOLO	H	nouveaux	commissions	longues	732
2013-03-13	GDR	F	anciens	commissions	longues	396
2013-03-13	GDR	F	anciens	hemicycle	invectives	18
2013-03-13	GDR	F	anciens	hemicycle	longues	830
2013-03-13	GDR	H	anciens	hemicycle	invectives	7
2013-03-13	GDR	H	anciens	hemicycle	longues	806
2013-03-13	GDR	H	nouveaux	hemicycle	longues	354
2013-03-13	NI	H	anciens	hemicycle	longues	313
2013-03-13	NI	H	nouveaux	commissions	longues	92
2013-03-13	RRDP	H	anciens	commissions	longues	765
2013-03-13	RRDP	H	anciens	hemicycle	longues	460
2013-03-13	RRDP	H	nouveaux	commissions	invectives	19
2013-03-13	RRDP	H	nouveaux	commissions	longues	306
2013-03-13	RRDP	H	nouveaux	hemicycle	invectives	20
2013-03-13	RRDP	H	nouveaux	hemicycle	longues	192
2013-03-13	SRC	F	anciens	commissions	invectives	6
2013-03-13	SRC	F	anciens	commissions	longues	1276
2013-03-13	SRC	F	anciens	commissions	presidence	3123
2013-03-13	SRC	F	anciens	hemicycle	invectives	98
2013-03-13	SRC	F	anciens	hemicycle	longues	843
2013-03-13	SRC	F	anciens	hemicycle	presidence	2196
2013-03-13	SRC	F	nouveaux	commissions	longues	1175
2013-03-13	SRC	F	nouveaux	hemicycle	invectives	143
2013-03-13	SRC	F	nouveaux	hemicycle	longues	529
2013-03-13	SRC	H	anciens	commissions	invectives	6
2013-03-13	SRC	H	anciens	commissions	longues	4774
2013-03-13	SRC	H	anciens	commissions	presidence	2468
2013-03-13	SRC	H	anciens	hemicycle	invectives	307
2013-03-13	SRC	H	anciens	hemicycle	longues	5902
2013-03-13	SRC	H	anciens	hemicycle	presidence	596
