date	groupes	genre	renouveau	debats	interventions	total
2007-06-28	GDR	H	anciens	commissions	longues	211
2007-06-28	NC	H	anciens	commissions	longues	173
2007-06-28	SRC	H	anciens	commissions	longues	372
2007-06-28	SRC	H	anciens	commissions	presidence	636
2007-06-28	UMP	F	anciens	commissions	longues	26
2007-06-28	UMP	H	anciens	commissions	invectives	23
2007-06-28	UMP	H	anciens	commissions	longues	432
2007-06-28	UMP	H	anciens	commissions	presidence	1437
2007-07-03	GDR	F	anciens	hemicycle	invectives	21
2007-07-03	GDR	F	anciens	hemicycle	longues	918
2007-07-03	GDR	H	anciens	hemicycle	invectives	472
2007-07-03	GDR	H	anciens	hemicycle	longues	3234
2007-07-03	NC	H	anciens	hemicycle	invectives	29
2007-07-03	NC	H	anciens	hemicycle	longues	3826
2007-07-03	NI	H	anciens	hemicycle	invectives	33
2007-07-03	NI	H	anciens	hemicycle	longues	1558
2007-07-03	SRC	F	anciens	commissions	longues	1033
2007-07-03	SRC	F	anciens	hemicycle	invectives	5
2007-07-03	SRC	H	anciens	commissions	longues	944
2007-07-03	SRC	H	anciens	hemicycle	invectives	427
2007-07-03	SRC	H	anciens	hemicycle	longues	4808
2007-07-03	UMP	F	anciens	commissions	longues	454
2007-07-03	UMP	F	anciens	hemicycle	invectives	86
2007-07-03	UMP	H	anciens	commissions	longues	89
2007-07-03	UMP	H	anciens	commissions	presidence	3182
2007-07-03	UMP	H	anciens	hemicycle	invectives	445
2007-07-03	UMP	H	anciens	hemicycle	longues	4065
2007-07-03	UMP	H	anciens	hemicycle	presidence	646
2007-07-04	GDR	F	anciens	hemicycle	longues	1141
2007-07-04	GDR	H	anciens	commissions	longues	1301
2007-07-04	GDR	H	anciens	hemicycle	invectives	242
2007-07-04	GDR	H	anciens	hemicycle	longues	3182
2007-07-04	NC	H	anciens	commissions	longues	6289
2007-07-04	NC	H	anciens	hemicycle	invectives	34
2007-07-04	NC	H	anciens	hemicycle	longues	3542
2007-07-04	NI	H	anciens	hemicycle	longues	1260
2007-07-04	SRC	F	anciens	commissions	invectives	20
2007-07-04	SRC	F	anciens	commissions	longues	1771
2007-07-04	SRC	F	anciens	hemicycle	longues	1537
2007-07-04	SRC	H	anciens	commissions	invectives	14
2007-07-04	SRC	H	anciens	commissions	longues	9803
2007-07-04	SRC	H	anciens	commissions	presidence	347
2007-07-04	SRC	H	anciens	hemicycle	invectives	142
2007-07-04	SRC	H	anciens	hemicycle	longues	2924
2007-07-04	UMP	F	anciens	commissions	invectives	32
2007-07-04	UMP	F	anciens	commissions	longues	911
2007-07-04	UMP	F	anciens	hemicycle	invectives	8
2007-07-04	UMP	F	anciens	hemicycle	longues	1236
2007-07-04	UMP	H	anciens	commissions	invectives	50
2007-07-04	UMP	H	anciens	commissions	longues	15196
2007-07-04	UMP	H	anciens	commissions	presidence	7133
2007-07-04	UMP	H	anciens	hemicycle	invectives	425
2007-07-04	UMP	H	anciens	hemicycle	longues	5580
2007-07-04	UMP	H	anciens	hemicycle	presidence	893
2007-07-05	GDR	H	anciens	commissions	longues	1286
2007-07-05	NC	H	anciens	commissions	longues	3349
2007-07-05	SRC	H	anciens	commissions	invectives	10
2007-07-05	SRC	H	anciens	commissions	longues	4897
2007-07-05	SRC	H	anciens	commissions	presidence	899
2007-07-05	UMP	F	anciens	commissions	longues	29
2007-07-05	UMP	H	anciens	commissions	invectives	20
2007-07-05	UMP	H	anciens	commissions	longues	2780
2007-07-10	GDR	F	anciens	hemicycle	invectives	33
2007-07-10	GDR	F	anciens	hemicycle	longues	2001
2007-07-10	GDR	H	anciens	hemicycle	invectives	1392
2007-07-10	GDR	H	anciens	hemicycle	longues	8288
2007-07-10	NC	H	anciens	commissions	longues	1314
2007-07-10	NC	H	anciens	hemicycle	invectives	105
2007-07-10	NC	H	anciens	hemicycle	longues	3717
2007-07-10	SRC	F	anciens	commissions	longues	96
2007-07-10	SRC	F	anciens	hemicycle	invectives	136
2007-07-10	SRC	F	anciens	hemicycle	longues	3509
2007-07-10	SRC	F	anciens	hemicycle	presidence	618
2007-07-10	SRC	H	anciens	commissions	invectives	70
2007-07-10	SRC	H	anciens	commissions	longues	3646
2007-07-10	SRC	H	anciens	commissions	presidence	1131
2007-07-10	SRC	H	anciens	hemicycle	invectives	942
2007-07-10	SRC	H	anciens	hemicycle	longues	18448
2007-07-10	UMP	F	anciens	hemicycle	invectives	110
2007-07-10	UMP	F	anciens	hemicycle	longues	787
2007-07-10	UMP	H	anciens	commissions	longues	1830
2007-07-10	UMP	H	anciens	commissions	presidence	169
2007-07-10	UMP	H	anciens	hemicycle	invectives	898
2007-07-10	UMP	H	anciens	hemicycle	longues	23890
2007-07-10	UMP	H	anciens	hemicycle	presidence	704
2007-07-11	GDR	F	anciens	commissions	longues	188
2007-07-11	GDR	F	anciens	hemicycle	invectives	100
2007-07-11	GDR	F	anciens	hemicycle	longues	3856
2007-07-11	GDR	H	anciens	commissions	invectives	9
2007-07-11	GDR	H	anciens	commissions	longues	887
2007-07-11	GDR	H	anciens	hemicycle	invectives	1107
2007-07-11	GDR	H	anciens	hemicycle	longues	11714
2007-07-11	NC	H	anciens	commissions	longues	940
2007-07-11	NC	H	anciens	hemicycle	invectives	65
2007-07-11	NC	H	anciens	hemicycle	longues	3251
2007-07-11	NC	H	anciens	hemicycle	presidence	1253
2007-07-11	SRC	F	anciens	commissions	longues	637
2007-07-11	SRC	F	anciens	hemicycle	invectives	64
2007-07-11	SRC	F	anciens	hemicycle	longues	1953
2007-07-11	SRC	F	anciens	hemicycle	presidence	7461
2007-07-11	SRC	H	anciens	commissions	longues	3456
2007-07-11	SRC	H	anciens	commissions	presidence	2607
2007-07-11	SRC	H	anciens	hemicycle	invectives	990
2007-07-11	SRC	H	anciens	hemicycle	longues	24246
2007-07-11	UMP	F	anciens	commissions	longues	598
2007-07-11	UMP	F	anciens	commissions	presidence	401
2007-07-11	UMP	F	anciens	hemicycle	invectives	72
2007-07-11	UMP	H	anciens	commissions	invectives	74
2007-07-11	UMP	H	anciens	commissions	longues	15801
2007-07-11	UMP	H	anciens	commissions	presidence	1711
2007-07-11	UMP	H	anciens	hemicycle	invectives	1491
2007-07-11	UMP	H	anciens	hemicycle	longues	14135
2007-07-12	GDR	H	anciens	hemicycle	invectives	989
2007-07-12	GDR	H	anciens	hemicycle	longues	23824
2007-07-12	NC	H	anciens	commissions	longues	308
2007-07-12	NC	H	anciens	hemicycle	invectives	61
2007-07-12	NC	H	anciens	hemicycle	longues	2479
2007-07-12	NC	H	anciens	hemicycle	presidence	2347
2007-07-12	SRC	F	anciens	hemicycle	invectives	96
2007-07-12	SRC	F	anciens	hemicycle	longues	3530
2007-07-12	SRC	H	anciens	hemicycle	invectives	1366
2007-07-12	SRC	H	anciens	hemicycle	longues	24952
2007-07-12	UMP	F	anciens	hemicycle	invectives	7
2007-07-12	UMP	F	anciens	hemicycle	longues	65
2007-07-12	UMP	H	anciens	hemicycle	invectives	2531
2007-07-12	UMP	H	anciens	hemicycle	longues	17920
2007-07-12	UMP	H	anciens	hemicycle	presidence	5772
2007-07-13	GDR	H	anciens	hemicycle	invectives	1142
2007-07-13	GDR	H	anciens	hemicycle	longues	17812
2007-07-13	NC	H	anciens	hemicycle	longues	1024
2007-07-13	SRC	F	anciens	hemicycle	invectives	10
2007-07-13	SRC	H	anciens	hemicycle	invectives	632
2007-07-13	SRC	H	anciens	hemicycle	longues	15956
2007-07-13	UMP	H	anciens	hemicycle	invectives	1324
2007-07-13	UMP	H	anciens	hemicycle	longues	10687
2007-07-13	UMP	H	anciens	hemicycle	presidence	7313
2007-07-16	GDR	H	anciens	hemicycle	invectives	1337
2007-07-16	GDR	H	anciens	hemicycle	longues	16089
2007-07-16	NC	H	anciens	hemicycle	invectives	120
2007-07-16	NC	H	anciens	hemicycle	longues	8534
2007-07-16	NI	H	anciens	hemicycle	invectives	5
2007-07-16	NI	H	anciens	hemicycle	longues	1206
2007-07-16	SRC	F	anciens	hemicycle	invectives	48
2007-07-16	SRC	F	anciens	hemicycle	longues	3105
2007-07-16	SRC	H	anciens	hemicycle	invectives	921
2007-07-16	SRC	H	anciens	hemicycle	longues	22331
2007-07-16	UMP	F	anciens	hemicycle	invectives	57
2007-07-16	UMP	F	anciens	hemicycle	longues	1125
2007-07-16	UMP	H	anciens	hemicycle	invectives	1533
2007-07-16	UMP	H	anciens	hemicycle	longues	22375
2007-07-16	UMP	H	anciens	hemicycle	presidence	5038
2007-07-17	GDR	H	anciens	hemicycle	invectives	141
2007-07-17	GDR	H	anciens	hemicycle	longues	12428
2007-07-17	NC	H	anciens	commissions	invectives	13
2007-07-17	NC	H	anciens	commissions	longues	1207
2007-07-17	NC	H	anciens	hemicycle	invectives	95
2007-07-17	NC	H	anciens	hemicycle	longues	3668
2007-07-17	NI	H	anciens	hemicycle	invectives	3
2007-07-17	NI	H	anciens	hemicycle	longues	989
2007-07-17	SRC	F	anciens	commissions	longues	2588
2007-07-17	SRC	F	anciens	hemicycle	invectives	103
2007-07-17	SRC	F	anciens	hemicycle	longues	4408
2007-07-17	SRC	H	anciens	commissions	invectives	33
2007-07-17	SRC	H	anciens	commissions	longues	4978
2007-07-17	SRC	H	anciens	hemicycle	invectives	1642
2007-07-17	SRC	H	anciens	hemicycle	longues	23307
2007-07-17	UMP	F	anciens	commissions	longues	115
2007-07-17	UMP	F	anciens	hemicycle	invectives	50
2007-07-17	UMP	F	anciens	hemicycle	longues	1081
2007-07-17	UMP	H	anciens	commissions	invectives	45
2007-07-17	UMP	H	anciens	commissions	longues	9307
2007-07-17	UMP	H	anciens	commissions	presidence	2625
2007-07-17	UMP	H	anciens	hemicycle	invectives	1751
2007-07-17	UMP	H	anciens	hemicycle	longues	18671
2007-07-17	UMP	H	anciens	hemicycle	presidence	2964
2007-07-18	GDR	F	anciens	commissions	longues	257
2007-07-18	GDR	H	anciens	commissions	longues	948
2007-07-18	GDR	H	anciens	hemicycle	invectives	124
2007-07-18	GDR	H	anciens	hemicycle	longues	4233
2007-07-18	NC	H	anciens	commissions	longues	472
2007-07-18	NC	H	anciens	hemicycle	invectives	18
2007-07-18	NC	H	anciens	hemicycle	longues	1419
2007-07-18	NC	H	anciens	hemicycle	presidence	3420
2007-07-18	SRC	F	anciens	commissions	longues	3676
2007-07-18	SRC	F	anciens	hemicycle	invectives	24
2007-07-18	SRC	F	anciens	hemicycle	longues	2299
2007-07-18	SRC	H	anciens	commissions	invectives	14
2007-07-18	SRC	H	anciens	commissions	longues	5034
2007-07-18	SRC	H	anciens	hemicycle	invectives	374
2007-07-18	SRC	H	anciens	hemicycle	longues	9133
2007-07-18	UMP	F	anciens	commissions	invectives	19
2007-07-18	UMP	F	anciens	commissions	longues	2289
2007-07-18	UMP	F	anciens	commissions	presidence	341
2007-07-18	UMP	H	anciens	commissions	invectives	11
2007-07-18	UMP	H	anciens	commissions	longues	14186
2007-07-18	UMP	H	anciens	commissions	presidence	1328
2007-07-18	UMP	H	anciens	hemicycle	invectives	447
2007-07-18	UMP	H	anciens	hemicycle	longues	5150
2007-07-23	GDR	F	anciens	hemicycle	longues	1453
2007-07-23	GDR	H	anciens	hemicycle	invectives	85
2007-07-23	GDR	H	anciens	hemicycle	longues	6513
2007-07-23	NC	H	anciens	hemicycle	invectives	7
2007-07-23	NC	H	anciens	hemicycle	longues	2431
2007-07-23	NC	H	anciens	hemicycle	presidence	898
2007-07-23	NI	H	anciens	hemicycle	invectives	20
2007-07-23	NI	H	anciens	hemicycle	longues	1642
2007-07-23	SRC	F	anciens	hemicycle	invectives	75
2007-07-23	SRC	F	anciens	hemicycle	longues	4214
2007-07-23	SRC	F	anciens	hemicycle	presidence	905
2007-07-23	SRC	H	anciens	hemicycle	invectives	429
2007-07-23	SRC	H	anciens	hemicycle	longues	17600
2007-07-23	UMP	F	anciens	hemicycle	invectives	8
2007-07-23	UMP	F	anciens	hemicycle	longues	3164
2007-07-23	UMP	H	anciens	hemicycle	invectives	668
2007-07-23	UMP	H	anciens	hemicycle	longues	18728
2007-07-24	GDR	F	anciens	hemicycle	invectives	13
2007-07-24	GDR	H	anciens	commissions	longues	2325
2007-07-24	GDR	H	anciens	hemicycle	invectives	182
2007-07-24	GDR	H	anciens	hemicycle	longues	5084
2007-07-24	NC	H	anciens	commissions	longues	1562
2007-07-24	NC	H	anciens	hemicycle	invectives	19
2007-07-24	NC	H	anciens	hemicycle	longues	288
2007-07-24	SRC	F	anciens	commissions	invectives	20
2007-07-24	SRC	F	anciens	commissions	longues	545
2007-07-24	SRC	F	anciens	hemicycle	invectives	128
2007-07-24	SRC	F	anciens	hemicycle	longues	2045
2007-07-24	SRC	F	anciens	hemicycle	presidence	3489
2007-07-24	SRC	H	anciens	commissions	longues	6185
2007-07-24	SRC	H	anciens	hemicycle	invectives	721
2007-07-24	SRC	H	anciens	hemicycle	longues	16959
2007-07-24	UMP	F	anciens	commissions	invectives	2
2007-07-24	UMP	F	anciens	commissions	longues	1572
2007-07-24	UMP	F	anciens	commissions	presidence	1980
2007-07-24	UMP	F	anciens	hemicycle	invectives	73
2007-07-24	UMP	F	anciens	hemicycle	longues	1227
2007-07-24	UMP	H	anciens	commissions	longues	4636
2007-07-24	UMP	H	anciens	commissions	presidence	378
2007-07-24	UMP	H	anciens	hemicycle	invectives	1042
2007-07-24	UMP	H	anciens	hemicycle	longues	18245
2007-07-24	UMP	H	anciens	hemicycle	presidence	4681
2007-07-25	GDR	F	anciens	hemicycle	invectives	8
2007-07-25	GDR	F	anciens	hemicycle	longues	380
2007-07-25	GDR	H	anciens	commissions	invectives	42
2007-07-25	GDR	H	anciens	commissions	longues	3915
2007-07-25	GDR	H	anciens	hemicycle	invectives	58
2007-07-25	GDR	H	anciens	hemicycle	longues	1829
2007-07-25	NC	H	anciens	commissions	longues	2231
2007-07-25	NC	H	anciens	hemicycle	longues	437
2007-07-25	NI	H	anciens	commissions	longues	552
2007-07-25	SRC	F	anciens	commissions	longues	2850
2007-07-25	SRC	F	anciens	hemicycle	invectives	55
2007-07-25	SRC	F	anciens	hemicycle	longues	1423
2007-07-25	SRC	H	anciens	commissions	invectives	69
2007-07-25	SRC	H	anciens	commissions	longues	13947
2007-07-25	SRC	H	anciens	commissions	presidence	1452
2007-07-25	SRC	H	anciens	hemicycle	invectives	392
2007-07-25	SRC	H	anciens	hemicycle	longues	11546
2007-07-25	SRC	H	anciens	hemicycle	presidence	7546
2007-07-25	UMP	F	anciens	commissions	longues	513
2007-07-25	UMP	F	anciens	hemicycle	invectives	9
2007-07-25	UMP	F	anciens	hemicycle	longues	882
2007-07-25	UMP	H	anciens	commissions	invectives	85
2007-07-25	UMP	H	anciens	commissions	longues	11974
2007-07-25	UMP	H	anciens	commissions	presidence	4545
2007-07-25	UMP	H	anciens	hemicycle	invectives	823
2007-07-25	UMP	H	anciens	hemicycle	longues	6688
2007-07-26	GDR	H	anciens	commissions	invectives	19
2007-07-26	GDR	H	anciens	commissions	longues	1583
2007-07-26	GDR	H	anciens	hemicycle	invectives	64
2007-07-26	GDR	H	anciens	hemicycle	longues	6893
2007-07-26	NC	H	anciens	commissions	longues	56
2007-07-26	NC	H	anciens	hemicycle	invectives	31
2007-07-26	NC	H	anciens	hemicycle	longues	5417
2007-07-26	SRC	F	anciens	hemicycle	invectives	80
2007-07-26	SRC	F	anciens	hemicycle	longues	4151
2007-07-26	SRC	H	anciens	commissions	invectives	16
2007-07-26	SRC	H	anciens	commissions	longues	4403
2007-07-26	SRC	H	anciens	hemicycle	invectives	171
2007-07-26	SRC	H	anciens	hemicycle	longues	9702
2007-07-26	SRC	H	anciens	hemicycle	presidence	3150
2007-07-26	UMP	F	anciens	commissions	longues	82
2007-07-26	UMP	F	anciens	hemicycle	invectives	73
2007-07-26	UMP	F	anciens	hemicycle	longues	26
2007-07-26	UMP	H	anciens	commissions	invectives	26
2007-07-26	UMP	H	anciens	commissions	longues	1578
2007-07-26	UMP	H	anciens	commissions	presidence	615
2007-07-26	UMP	H	anciens	hemicycle	invectives	518
2007-07-26	UMP	H	anciens	hemicycle	longues	18854
2007-07-30	GDR	H	anciens	hemicycle	invectives	789
2007-07-30	GDR	H	anciens	hemicycle	longues	9334
2007-07-30	NC	H	anciens	hemicycle	invectives	30
2007-07-30	NC	H	anciens	hemicycle	longues	2418
2007-07-30	SRC	F	anciens	hemicycle	invectives	194
2007-07-30	SRC	F	anciens	hemicycle	longues	2177
2007-07-30	SRC	H	anciens	hemicycle	invectives	1601
2007-07-30	SRC	H	anciens	hemicycle	longues	21326
2007-07-30	SRC	H	anciens	hemicycle	presidence	1555
2007-07-30	UMP	F	anciens	hemicycle	invectives	160
2007-07-30	UMP	F	anciens	hemicycle	longues	2086
2007-07-30	UMP	H	anciens	hemicycle	invectives	998
2007-07-30	UMP	H	anciens	hemicycle	longues	19688
2007-07-31	GDR	H	anciens	commissions	longues	312
2007-07-31	GDR	H	anciens	hemicycle	invectives	705
2007-07-31	GDR	H	anciens	hemicycle	longues	16045
2007-07-31	NC	H	anciens	commissions	invectives	19
2007-07-31	NC	H	anciens	commissions	longues	236
2007-07-31	NC	H	anciens	hemicycle	invectives	9
2007-07-31	NC	H	anciens	hemicycle	longues	31
2007-07-31	SRC	F	anciens	commissions	longues	912
2007-07-31	SRC	F	anciens	hemicycle	invectives	39
2007-07-31	SRC	F	anciens	hemicycle	longues	2039
2007-07-31	SRC	H	anciens	commissions	invectives	9
2007-07-31	SRC	H	anciens	commissions	longues	1695
2007-07-31	SRC	H	anciens	hemicycle	invectives	1072
2007-07-31	SRC	H	anciens	hemicycle	longues	30769
2007-07-31	UMP	F	anciens	commissions	longues	45
2007-07-31	UMP	F	anciens	hemicycle	invectives	13
2007-07-31	UMP	H	anciens	commissions	longues	4630
2007-07-31	UMP	H	anciens	commissions	presidence	727
2007-07-31	UMP	H	anciens	hemicycle	invectives	755
2007-07-31	UMP	H	anciens	hemicycle	longues	11984
2007-07-31	UMP	H	anciens	hemicycle	presidence	5250
2007-08-01	GDR	H	anciens	hemicycle	invectives	706
2007-08-01	GDR	H	anciens	hemicycle	longues	16327
2007-08-01	NC	H	anciens	commissions	longues	212
2007-08-01	NC	H	anciens	hemicycle	invectives	38
2007-08-01	NC	H	anciens	hemicycle	longues	5162
2007-08-01	SRC	F	anciens	commissions	longues	685
2007-08-01	SRC	F	anciens	hemicycle	invectives	233
2007-08-01	SRC	F	anciens	hemicycle	longues	3434
2007-08-01	SRC	H	anciens	commissions	longues	1318
2007-08-01	SRC	H	anciens	hemicycle	invectives	1406
2007-08-01	SRC	H	anciens	hemicycle	longues	26524
2007-08-01	UMP	F	anciens	commissions	longues	69
2007-08-01	UMP	F	anciens	hemicycle	invectives	169
2007-08-01	UMP	F	anciens	hemicycle	longues	943
2007-08-01	UMP	H	anciens	commissions	longues	821
2007-08-01	UMP	H	anciens	commissions	presidence	1106
2007-08-01	UMP	H	anciens	hemicycle	invectives	1590
2007-08-01	UMP	H	anciens	hemicycle	longues	15188
2007-08-01	UMP	H	anciens	hemicycle	presidence	7743
2007-08-02	GDR	H	anciens	hemicycle	invectives	103
2007-08-02	GDR	H	anciens	hemicycle	longues	1241
2007-08-02	NC	H	anciens	hemicycle	longues	1309
2007-08-02	SRC	H	anciens	hemicycle	invectives	82
2007-08-02	SRC	H	anciens	hemicycle	longues	4213
2007-08-02	SRC	H	anciens	hemicycle	presidence	489
2007-08-02	UMP	H	anciens	hemicycle	invectives	362
2007-08-02	UMP	H	anciens	hemicycle	longues	3170
2007-09-11	GDR	H	anciens	commissions	longues	214
2007-09-11	SRC	F	anciens	commissions	longues	317
2007-09-11	SRC	H	anciens	commissions	longues	213
2007-09-11	UMP	H	anciens	commissions	invectives	32
2007-09-11	UMP	H	anciens	commissions	longues	3518
2007-09-11	UMP	H	anciens	commissions	presidence	706
2007-09-12	GDR	H	anciens	commissions	longues	175
2007-09-12	SRC	F	anciens	commissions	longues	1649
2007-09-12	SRC	H	anciens	commissions	longues	3357
2007-09-12	UMP	F	anciens	commissions	longues	71
2007-09-12	UMP	H	anciens	commissions	longues	7645
2007-09-12	UMP	H	anciens	commissions	presidence	208
2007-09-18	GDR	F	anciens	hemicycle	invectives	12
2007-09-18	GDR	H	anciens	commissions	longues	942
2007-09-18	GDR	H	anciens	hemicycle	invectives	809
2007-09-18	GDR	H	anciens	hemicycle	longues	15218
2007-09-18	NC	H	anciens	commissions	longues	432
2007-09-18	NC	H	anciens	hemicycle	longues	3149
2007-09-18	NC	H	anciens	hemicycle	presidence	619
2007-09-18	SRC	F	anciens	commissions	longues	86
2007-09-18	SRC	F	anciens	hemicycle	invectives	269
2007-09-18	SRC	F	anciens	hemicycle	longues	8150
2007-09-18	SRC	H	anciens	commissions	longues	7723
2007-09-18	SRC	H	anciens	commissions	presidence	255
2007-09-18	SRC	H	anciens	hemicycle	invectives	623
2007-09-18	SRC	H	anciens	hemicycle	longues	14256
2007-09-18	UMP	F	anciens	commissions	longues	400
2007-09-18	UMP	F	anciens	hemicycle	invectives	53
2007-09-18	UMP	F	anciens	hemicycle	longues	2130
2007-09-18	UMP	H	anciens	commissions	invectives	18
2007-09-18	UMP	H	anciens	commissions	longues	11912
2007-09-18	UMP	H	anciens	commissions	presidence	2701
2007-09-18	UMP	H	anciens	hemicycle	invectives	1203
2007-09-18	UMP	H	anciens	hemicycle	longues	16104
2007-09-18	UMP	H	anciens	hemicycle	presidence	2092
2007-09-19	GDR	F	anciens	commissions	longues	236
2007-09-19	GDR	H	anciens	commissions	longues	1691
2007-09-19	GDR	H	anciens	hemicycle	invectives	1395
2007-09-19	GDR	H	anciens	hemicycle	longues	21913
2007-09-19	NC	H	anciens	commissions	longues	4990
2007-09-19	NC	H	anciens	hemicycle	invectives	48
2007-09-19	NC	H	anciens	hemicycle	longues	2452
2007-09-19	NC	H	anciens	hemicycle	presidence	2640
2007-09-19	NI	H	anciens	commissions	longues	106
2007-09-19	SRC	F	anciens	commissions	invectives	19
2007-09-19	SRC	F	anciens	commissions	longues	1872
2007-09-19	SRC	F	anciens	hemicycle	invectives	393
2007-09-19	SRC	F	anciens	hemicycle	longues	13298
2007-09-19	SRC	H	anciens	commissions	invectives	69
2007-09-19	SRC	H	anciens	commissions	longues	6377
2007-09-19	SRC	H	anciens	hemicycle	invectives	767
2007-09-19	SRC	H	anciens	hemicycle	longues	22298
2007-09-19	SRC	H	anciens	hemicycle	presidence	5432
2007-09-19	UMP	F	anciens	commissions	longues	459
2007-09-19	UMP	F	anciens	hemicycle	invectives	217
2007-09-19	UMP	F	anciens	hemicycle	longues	4363
2007-09-19	UMP	H	anciens	commissions	invectives	32
2007-09-19	UMP	H	anciens	commissions	longues	17497
2007-09-19	UMP	H	anciens	commissions	presidence	886
2007-09-19	UMP	H	anciens	hemicycle	invectives	1894
2007-09-19	UMP	H	anciens	hemicycle	longues	22049
2007-09-19	UMP	H	anciens	hemicycle	presidence	5067
2007-09-20	UMP	H	anciens	commissions	invectives	60
2007-09-20	UMP	H	anciens	commissions	longues	1625
2007-09-25	GDR	F	anciens	hemicycle	longues	924
2007-09-25	GDR	H	anciens	commissions	longues	184
2007-09-25	GDR	H	anciens	hemicycle	invectives	53
2007-09-25	GDR	H	anciens	hemicycle	longues	3200
2007-09-25	NC	H	anciens	commissions	longues	95
2007-09-25	NC	H	anciens	hemicycle	invectives	27
2007-09-25	NC	H	anciens	hemicycle	longues	3657
2007-09-25	SRC	F	anciens	commissions	longues	1956
2007-09-25	SRC	F	anciens	hemicycle	invectives	40
2007-09-25	SRC	F	anciens	hemicycle	longues	3159
2007-09-25	SRC	F	anciens	hemicycle	presidence	4617
2007-09-25	SRC	H	anciens	commissions	longues	4217
2007-09-25	SRC	H	anciens	hemicycle	invectives	135
2007-09-25	SRC	H	anciens	hemicycle	longues	10149
2007-09-25	SRC	H	anciens	hemicycle	presidence	636
2007-09-25	UMP	F	anciens	commissions	longues	474
2007-09-25	UMP	F	anciens	commissions	presidence	300
2007-09-25	UMP	F	anciens	hemicycle	invectives	25
2007-09-25	UMP	F	anciens	hemicycle	longues	1889
2007-09-25	UMP	H	anciens	commissions	invectives	44
2007-09-25	UMP	H	anciens	commissions	longues	13892
2007-09-25	UMP	H	anciens	commissions	presidence	690
2007-09-25	UMP	H	anciens	hemicycle	invectives	427
2007-09-25	UMP	H	anciens	hemicycle	longues	17124
2007-09-26	GDR	F	anciens	commissions	longues	280
2007-09-26	GDR	H	anciens	commissions	longues	442
2007-09-26	GDR	H	anciens	hemicycle	invectives	223
2007-09-26	GDR	H	anciens	hemicycle	longues	9294
2007-09-26	NC	H	anciens	commissions	longues	1633
2007-09-26	NC	H	anciens	hemicycle	invectives	29
2007-09-26	NC	H	anciens	hemicycle	longues	1750
2007-09-26	NC	H	anciens	hemicycle	presidence	1436
2007-09-26	NI	H	anciens	commissions	longues	822
2007-09-26	NI	H	anciens	hemicycle	invectives	89
2007-09-26	NI	H	anciens	hemicycle	longues	4785
2007-09-26	SRC	F	anciens	commissions	longues	1296
2007-09-26	SRC	F	anciens	hemicycle	invectives	5
2007-09-26	SRC	F	anciens	hemicycle	longues	4534
2007-09-26	SRC	F	anciens	hemicycle	presidence	736
2007-09-26	SRC	H	anciens	commissions	invectives	17
2007-09-26	SRC	H	anciens	commissions	longues	3714
2007-09-26	SRC	H	anciens	hemicycle	invectives	68
2007-09-26	SRC	H	anciens	hemicycle	longues	5053
2007-09-26	UMP	F	anciens	commissions	longues	48
2007-09-26	UMP	F	anciens	hemicycle	invectives	15
2007-09-26	UMP	H	anciens	commissions	invectives	13
2007-09-26	UMP	H	anciens	commissions	longues	3149
2007-09-26	UMP	H	anciens	commissions	presidence	693
2007-09-26	UMP	H	anciens	hemicycle	invectives	1493
2007-09-26	UMP	H	anciens	hemicycle	longues	20083
2007-09-27	SRC	F	anciens	commissions	longues	1163
2007-09-27	SRC	H	anciens	commissions	longues	268
2007-09-27	UMP	H	anciens	commissions	invectives	54
2007-09-27	UMP	H	anciens	commissions	longues	2667
2007-09-27	UMP	H	anciens	commissions	presidence	211
2007-10-02	GDR	F	anciens	hemicycle	invectives	10
2007-10-02	GDR	H	anciens	commissions	longues	459
2007-10-02	GDR	H	anciens	hemicycle	invectives	38
2007-10-02	GDR	H	anciens	hemicycle	longues	4423
2007-10-02	NC	H	anciens	commissions	longues	383
2007-10-02	NC	H	anciens	hemicycle	invectives	15
2007-10-02	NC	H	anciens	hemicycle	longues	3824
2007-10-02	NC	H	anciens	hemicycle	presidence	4213
2007-10-02	SRC	F	anciens	commissions	invectives	211
2007-10-02	SRC	F	anciens	commissions	longues	2688
2007-10-02	SRC	F	anciens	hemicycle	invectives	11
2007-10-02	SRC	F	anciens	hemicycle	longues	1955
2007-10-02	SRC	H	anciens	commissions	longues	4840
2007-10-02	SRC	H	anciens	hemicycle	invectives	187
2007-10-02	SRC	H	anciens	hemicycle	longues	8684
2007-10-02	UMP	F	anciens	commissions	longues	155
2007-10-02	UMP	F	anciens	commissions	presidence	333
2007-10-02	UMP	F	anciens	hemicycle	longues	1287
2007-10-02	UMP	H	anciens	commissions	invectives	29
2007-10-02	UMP	H	anciens	commissions	longues	7842
2007-10-02	UMP	H	anciens	commissions	presidence	3487
2007-10-02	UMP	H	anciens	hemicycle	invectives	361
2007-10-02	UMP	H	anciens	hemicycle	longues	19227
2007-10-02	UMP	H	anciens	hemicycle	presidence	2089
2007-10-03	GDR	F	anciens	hemicycle	invectives	16
2007-10-03	GDR	H	anciens	commissions	invectives	13
2007-10-03	GDR	H	anciens	commissions	longues	902
2007-10-03	GDR	H	anciens	hemicycle	invectives	856
2007-10-03	GDR	H	anciens	hemicycle	longues	11197
2007-10-03	NC	H	anciens	commissions	longues	1717
